ONTOLOGY	ID	Description	setSize	enrichmentScore	NES	pvalue	p.adjust	qvalue	rank	leading_edge	core_enrichment
CC	GO:0098798	mitochondrial protein-containing complex	283	-0.631835829744572	-3.79538078543242	1e-10	7.35092592592593e-09	5.182261208577e-09	5333	tags=68%, list=22%, signal=54%	MRPL43/MRPS7/MRPS17/MCU/PHB2/NFS1/NDUFS5/SMDT1/MRPL40/MRPL27/MRPL10/MRPL51/COX4I1/CYC1/COX5B/COX6C/MRPL37/MRPL14/MRPL49/CHCHD1/MRPL57/MRPS11/ATP5MJ/ATP5MG/TOMM7/TIMM50/DNAJC19/NDUFB1/MRPL24/NDUFB8/TIMM8B/NDUFB2/NDUFA1/TIMM23B/ATP5F1E/NDUFA8/COX5A/TIMM9/PDK2/MRPL17/NDUFA10/TIMM44/MPC2/ATP5MF/DMAC2/UQCRB/MRPL2/COX8A/NDUFV1/NDUFB9/BCKDK/MRPL21/NDUFC1/UQCRHL/BCKDHA/ATP5MC1/SAMM50/DMAC1/DLAT/NDUFA12/TIMM23/DNAJC11/ATP5PD/SUPV3L1/PPIF/SLC25A4/MPC1/MRPL18/MRPS27/NDUFC2/MRPL33/IDH3G/UQCRC1/TIMM17A/MRPL58/IDH3A/ISCU/SDHA/MRPL45/NDUFA4/NDUFAB1/ATP5MK/ATP5F1B/PRORP/COX7C/NDUFV2/UQCRFS1P1/NDUFB3/ATP5PF/CHCHD3/COX7A2/TOMM40L/MRPL46/UQCRH/HADHA/MRPS5/MRPL22/SUCLG1/ATP5F1A/ATP5MC3/DBT/HADHB/TIMM21/MRPL32/BCKDHB/NDUFA5/NDUFS3/UQCRC2/MTX3/MRPS9/MRPL48/MRPS33/MRPL13/COX7B/AFG3L2/NDUFA9/MRPS18A/APOOL/VDAC1/MRPL50/IMMP2L/MRPL35/PDK1/PDHA1/SDHB/FXN/IDH3B/NDUFB4/NDUFA6/PTCD3/SDHC/COX7A2L/MRPL16/MRPL44/ATP5PO/NDUFB5/NDUFS2/NDUFS4/UQCRFS1/NDUFB6/GRPEL1/DLD/MCCC2/NDUFS1/PDHB/MRPS10/TIMM22/MRPL9/APOO/MCCC1/MRPS18B/ATP5PB/MRPL15/MRPL3/MFN1/PDHX/IMMT/DNAJC15/IMMP1L/SUCLG2/MRPL47/DAP3/TIMM8A/MRPS16/MRPL42/TOMM20/FOXRED1/TOMM70/SDHD/TRMT10C/MRPS6/MRPS28/ATP5F1C/MRPS35/MTX2/HSPA9/MRPS30/MRPS14/MRPS18C/NDUFAF1/MRPS22/MRPL30/PMPCB/MRPL39/PNPT1/CLPX/MRPS31/MRPL19/MRPL1/MICU1/MICU2/AGK
BP	GO:0140053	mitochondrial gene expression	163	-0.646577551183529	-3.62442958817529	1e-10	7.35092592592593e-09	5.182261208577e-09	5357	tags=64%, list=22%, signal=51%	ALKBH1/MRPL43/MRPS7/THAP11/MRPS17/RPUSD3/MRPL40/MRPL27/MRPL10/MRPL51/TRNT1/MRPL37/MRPL14/MRPL49/CHCHD1/MTRF1/MRPL57/MRPS11/MRPL24/GARS1/MRPL17/MRPL2/MRPL21/TRUB2/TACO1/TARS2/SUPV3L1/ELAC2/TUFM/MRPL18/GATB/MRPS27/MRPL33/C1QBP/MRPL58/MTO1/MTRES1/MRPL45/MALSU1/MTIF2/LARS2/PRORP/MRPL46/FASTKD5/MRPS5/RMND1/MRPL22/MRPL32/FASTKD1/TSFM/MRPS9/MRPL48/MRPS33/MRPL13/MRPS18A/MRPL50/MRPL35/TFB2M/MTIF3/TFB1M/PTCD3/TRMT61B/MRPL16/MRPL44/TFAM/MRPS10/MRPL9/MTERF1/MRPS18B/MRPL15/MRPL3/PPARGC1B/NGRN/FASTKD2/MRPL47/DAP3/QRSL1/EARS2/MRPS16/MRPL42/TEFM/TRMT10C/MRPS6/MRPS28/MRPS35/MTERF3/GFM2/DARS2/IARS2/MRPS30/LRPPRC/MRPS14/MRPS18C/MRPS22/MRPL30/MRPL39/GFM1/PNPT1/YARS2/MTPAP/MRPS31/MRPL19/MRPL1/WARS2/FASTKD3
CC	GO:0005759	mitochondrial matrix	477	-0.569887003421259	-3.55890581572028	1e-10	7.35092592592593e-09	5.182261208577e-09	5384	tags=61%, list=22%, signal=49%	MRM3/ACSS1/MRPL43/GLRX5/MRPS7/ACOT11/ALDH4A1/MRPS17/RPUSD3/POLDIP2/NFS1/SMDT1/MRPL40/MRPL27/PPM1K/MRPL10/MRPL51/TRNT1/MTHFD2/MLYCD/ETFB/MTHFD2L/IBA57/C2orf69/ACSS2/ALDH1B1/MRPL37/DGLUCY/ISCA2/MRPL14/MRPL49/CHCHD1/MRPL57/BCO2/MRPS11/SOD2/IVD/NAXE/DNAJC19/LONP1/KARS1/MDH2/ME3/MRPL24/NDUFB8/NR3C1/SIRT3/AK4/GARS1/ATP5F1E/PDK2/FAHD1/MRPL17/NDUFA10/PPTC7/PRDX5/TIMM44/HAX1/MCAT/PDK3/REXO2/MTHFS/DHTKD1/ECHS1/BTD/MRPL2/BCKDK/MRPL21/GSTZ1/TRUB2/PYROXD2/BCKDHA/MCEE/ACAA2/TARS2/COQ5/ACSS3/TRMT2B/GSR/ACO2/DLAT/ERBB4/ALDH2/SUPV3L1/PPIF/ETFDH/IDH2/SLIRP/ELAC2/OXCT1/TUFM/MRPL18/SOD1/SIRT5/MRPS27/PDP1/HOGA1/MRPL33/ACAD8/ABHD10/ACAD10/IDH3G/C1QBP/MRPL58/IDH3A/DHFR2/OGDH/ABCE1/MIPEP/DDX28/ISCU/SSBP1/ACOT9/NUBPL/MTRES1/PDSS2/MRPL45/GLRX2/MALSU1/ETFA/HSD17B8/COX10/NDUFAB1/ATP5F1B/LARS2/ALDH6A1/QARS1/NDUFAF7/HADH/PRORP/FARS2/ISCA1/MRPL46/ACADSB/HADHA/FASTKD5/ACOT2/ACADVL/MRPS5/MRPL22/DNAJA3/SUCLG1/ATP5F1A/DBT/HADHB/DECR1/MRPL32/SIRT4/COQ3/PARK7/GCDH/BCKDHB/LIAS/VDAC2/FASTKD1/NDUFS3/SDHAF4/GOT2/TRAP1/CS/MRPS9/ACADM/MRPL48/MRPS33/MRM2/PCCB/MRPL13/ACAT1/NDUFA9/MRPS18A/VDAC1/AK3/MRPL50/OXA1L/MMUT/MRPL35/PDK1/TFB2M/LACTB2/PDHA1/GRSF1/PYCR2/ALDH5A1/NMNAT3/ERAL1/FXN/IDH3B/TFB1M/PTCD3/LYRM7/TRMT61B/ETFBKMT/GSTK1/GPT2/MRPL16/MRPL44/GLUD1/SUOX/NDUFS2/DLST/GCSH/TFAM/EXD2/MARS2/MMAA/GRPEL1/AUH/DLD/SUCLA2/MCCC2/NDUFS1/LIPT2/PDHB/MRPS10/MRPL9/FH/MECR/PITRM1/METTL17/MTERF1/MCCC1/HIBADH/ACOT13/ME2/MRPS18B/ATP5PB/MRPL15/MRPL3/PDHX/FASTKD2/DNAJC15/PARS2/SUCLG2/MRPL47/DAP3/PRDX3/CBR4/EARS2/PRIMPOL/MRPS16/ADHFE1/PCCA/PARG/MRPL42/TEFM/TRMT10C/MRPS6/MRPS28/ATP5F1C/MRPS35/BOLA3/NUDT9/ALAS1/MAIP1/HSPA9/GFM2/DARS2/TMLHE/GUF1/IARS2/FECH/MRPS30/LRPPRC/MRPS14/MRPS18C/FDX1/METTL15/NDUFAF1/MRPS22/MRPL30/PMPCB/MRPL39/GFM1/PNPT1/YARS2/PDSS1/CLPX/ALDH7A1/ETNPPL/MRPS31/MRPL19/HARS2/NARS2/MRPL1/NME6/NADK2/WARS2/SDHAF3/FASTKD3/PPA2/HIBCH
BP	GO:0033108	mitochondrial respiratory chain complex assembly	93	-0.678281617143052	-3.49971214286729	1e-10	7.35092592592593e-09	5.182261208577e-09	5057	tags=70%, list=20%, signal=56%	NDUFS5/NDUFAF2/TMEM126A/COA4/NDUFB1/NDUFB8/NDUFB2/ACAD9/NDUFA1/NDUFA8/NDUFA10/SMIM20/DMAC2/NDUFB9/UQCC1/NDUFC1/NDUFAF5/COX17/CHCHD4/TACO1/SAMM50/DMAC1/NDUFA12/NDUFC2/COA1/NUBPL/COA5/NDUFAB1/NDUFAF7/TMEM223/NDUFB3/COX20/TIMM21/NDUFA5/NDUFS3/SDHAF4/AIFM1/NDUFA9/OXA1L/IMMP2L/NDUFB4/NDUFA6/LYRM7/LYRM2/NDUFB5/NDUFS2/NDUFS4/UQCRFS1/COX18/NDUFAF6/TFAM/NDUFAF4/NDUFB6/NDUFS1/SCO1/OMA1/STMP1/COX16/FOXRED1/TMEM186/NDUFAF1/CHCHD7/TMEM126B/SDHAF3/FASTKD3
BP	GO:0009060	aerobic respiration	180	-0.587924059592922	-3.36608382112657	1e-10	7.35092592592593e-09	5.182261208577e-09	5152	tags=64%, list=21%, signal=51%	MDH1B/NDUFS5/COX4I1/CYC1/COX5B/COX6C/C2orf69/BNIP3/HIF1A/ATP5MG/MTFR1/MDH2/ME3/NDUFB1/NDUFB8/SIRT3/NDUFB2/AK4/NDUFA1/ATP5F1E/NDUFA8/COX5A/NDUFA10/PINK1/ATP5MF/DHTKD1/UQCRB/COX8A/NDUFV1/NDUFB9/NDUFC1/UQCRHL/ATPSCKMT/ACO2/DLAT/NDUFA12/ATP5PD/PPIF/VCP/IDH2/COQ9/NDUFC2/IDH3G/UQCRC1/IDH3A/OGDH/SLC25A51/ISCU/STOML2/SDHA/NDUFA4/COX10/NDUFAB1/CHCHD2/ATP5F1B/COX7C/NDUFV2/UQCRFS1P1/NDUFB3/ATP5PF/COX7A2/UQCRH/SUCLG1/ATP5F1A/PARK7/NDUFA5/NDUFS3/UQCRC2/SLC25A23/CS/NNT/CYCS/MFN2/COX7B/NDUFA9/OXA1L/NIPSNAP2/PDHA1/SDHB/FXN/IDH3B/NDUFB4/IDH1/NDUFA6/SDHC/GHITM/COX7A2L/ATP5PO/NDUFB5/NDUFS2/NDUFS4/UQCRFS1/DLST/MDH1/NDUFB6/DLD/SUCLA2/NDUFS1/PDHB/FH/ADSL/ATP5PB/DNAJC15/IDE/SUCLG2/COX15/TEFM/ACO1/AFG1L/SDHD/ATP5F1C/COA6/CAT/NDUFAF1/IREB2/MSH2
CC	GO:0098800	inner mitochondrial membrane protein complex	145	-0.607635858136242	-3.34984247338085	1e-10	7.35092592592593e-09	5.182261208577e-09	5184	tags=73%, list=21%, signal=58%	ATP5MC2/COX6B1/NDUFA2/MICU3/COX8C/UQCRQ/NDUFS7/NDUFV3/MTX1/MCU/PHB2/NDUFS5/SMDT1/COX4I1/CYC1/COX5B/COX6C/ATP5MJ/ATP5MG/TIMM50/DNAJC19/NDUFB1/NDUFB8/NDUFB2/NDUFA1/TIMM23B/ATP5F1E/NDUFA8/COX5A/TIMM9/NDUFA10/TIMM44/MPC2/ATP5MF/DMAC2/UQCRB/COX8A/NDUFV1/NDUFB9/NDUFC1/UQCRHL/ATP5MC1/SAMM50/DMAC1/NDUFA12/TIMM23/DNAJC11/ATP5PD/PPIF/MPC1/NDUFC2/UQCRC1/TIMM17A/SDHA/NDUFA4/NDUFAB1/ATP5MK/ATP5F1B/COX7C/NDUFV2/UQCRFS1P1/NDUFB3/ATP5PF/CHCHD3/COX7A2/UQCRH/ATP5F1A/ATP5MC3/TIMM21/NDUFA5/NDUFS3/UQCRC2/MTX3/COX7B/AFG3L2/NDUFA9/APOOL/IMMP2L/SDHB/NDUFB4/NDUFA6/SDHC/COX7A2L/ATP5PO/NDUFB5/NDUFS2/NDUFS4/UQCRFS1/NDUFB6/GRPEL1/NDUFS1/TIMM22/APOO/ATP5PB/IMMT/DNAJC15/IMMP1L/FOXRED1/SDHD/ATP5F1C/MTX2/HSPA9/NDUFAF1/MICU1/MICU2/AGK
CC	GO:0000313	organellar ribosome	88	-0.651643422966103	-3.31614846703172	1e-10	7.35092592592593e-09	5.182261208577e-09	5333	tags=65%, list=22%, signal=51%	MRPL43/MRPS7/MRPS17/MRPL40/MRPL27/MRPL10/MRPL51/MRPL37/MRPL14/MRPL49/CHCHD1/MRPL57/MRPS11/MRPL24/MRPL17/MRPL2/MRPL21/MRPL18/MRPS27/MRPL33/MRPL58/MRPL45/MRPL46/MRPS5/MRPL22/MRPL32/MRPS9/MRPL48/MRPS33/MRPL13/MRPS18A/MRPL50/MRPL35/PTCD3/MRPL16/MRPL44/MRPS10/MRPL9/MRPS18B/MRPL15/MRPL3/MRPL47/DAP3/MRPS16/MRPL42/MRPS6/MRPS28/MRPS35/MRPS30/MRPS14/MRPS18C/MRPS22/MRPL30/MRPL39/MRPS31/MRPL19/MRPL1
BP	GO:0019646	aerobic electron transport chain	79	-0.663301346290091	-3.28191744065905	1e-10	7.35092592592593e-09	5.182261208577e-09	6172	tags=80%, list=25%, signal=60%	COX6B1/NDUFA2/COX8C/UQCRQ/NDUFS7/NDUFV3/NDUFS5/COX4I1/CYC1/COX5B/COX6C/NDUFB1/NDUFB8/NDUFB2/NDUFA1/NDUFA8/COX5A/NDUFA10/PINK1/UQCRB/COX8A/NDUFV1/NDUFB9/NDUFC1/UQCRHL/COQ9/NDUFC2/UQCRC1/SLC25A51/ISCU/SDHA/NDUFA4/NDUFAB1/COX7C/NDUFV2/UQCRFS1P1/NDUFB3/COX7A2/UQCRH/PARK7/NDUFA5/NDUFS3/UQCRC2/CYCS/COX7B/NDUFA9/SDHB/NDUFB4/NDUFA6/SDHC/COX7A2L/NDUFB5/NDUFS2/NDUFS4/UQCRFS1/NDUFB6/DLD/NDUFS1/DNAJC15/COX15/AFG1L/SDHD/NDUFAF1
BP	GO:0022904	respiratory electron transport chain	107	-0.604574196840621	-3.19468411039775	1e-10	7.35092592592593e-09	5.182261208577e-09	5057	tags=66%, list=20%, signal=53%	NDUFS5/COX4I1/ETFB/CYC1/COX5B/COX6C/SOD2/NDUFB1/PPARGC1A/NDUFB8/NDUFB2/NDUFA1/NDUFA8/COX5A/NDUFA10/PINK1/UQCRB/COX8A/NDUFV1/NDUFB9/NDUFC1/UQCRHL/SLC25A12/NDUFA12/ETFDH/COQ9/NDUFC2/UQCRC1/SLC25A51/ISCU/PUM2/SDHA/ETFA/NDUFA4/NDUFAB1/CHCHD2/COX7C/NDUFV2/UQCRFS1P1/NDUFB3/COX7A2/UQCRH/PARK7/NDUFA5/NDUFS3/UQCRC2/CYCS/COX7B/NDUFA9/IMMP2L/SDHB/NDUFB4/NDUFA6/SDHC/GHITM/COX7A2L/NDUFB5/NDUFS2/NDUFS4/UQCRFS1/NDUFB6/ETFRF1/DLD/NDUFS1/DNAJC15/COX15/AFG1L/SDHD/GPD2/COA6/NDUFAF1
BP	GO:0006119	oxidative phosphorylation	131	-0.591769485132924	-3.18635169275203	1e-10	7.35092592592593e-09	5.182261208577e-09	5057	tags=63%, list=20%, signal=50%	NDUFS5/COX4I1/CYC1/COX5B/COX6C/C2orf69/ATP5MG/NDUFB1/NDUFB8/NDUFB2/AK4/NDUFA1/ATP5F1E/NDUFA8/COX5A/NDUFA10/PINK1/ATP5MF/UQCRB/COX8A/NDUFV1/NDUFB9/NDUFC1/UQCRHL/ATPSCKMT/NDUFA12/ATP5PD/PPIF/VCP/COQ9/NDUFC2/UQCRC1/SLC25A51/ISCU/STOML2/SDHA/NDUFA4/NDUFAB1/CHCHD2/ATP5F1B/COX7C/NDUFV2/UQCRFS1P1/NDUFB3/ATP5PF/COX7A2/UQCRH/ATP5F1A/PARK7/NDUFA5/NDUFS3/UQCRC2/SLC25A23/CYCS/COX7B/NDUFA9/NIPSNAP2/SDHB/FXN/NDUFB4/NDUFA6/SDHC/GHITM/COX7A2L/ATP5PO/NDUFB5/NDUFS2/NDUFS4/UQCRFS1/NDUFB6/DLD/NDUFS1/ATP5PB/DNAJC15/COX15/TEFM/AFG1L/SDHD/ATP5F1C/COA6/NDUFAF1/MSH2
