ONTOLOGY	ID	Description	setSize	enrichmentScore	NES	pvalue	p.adjust	qvalue	rank	leading_edge	core_enrichment
CC	GO:0098798	mitochondrial protein-containing complex	284	-0.746871942373359	-3.95579309382832	1e-10	9.91358024691358e-09	7.33853151397011e-09	4795	tags=77%, list=18%, signal=65%	MICU2/TIMM10/PDHX/PTCD3/MTX1/TIMM22/UQCC3/VDAC1/PDK2/ATP5MGL/AFG3L2/SUCLG2/PDHB/MRPS30/NDUFS1/NDUFB5/PDK1/MRPL17/MRPS35/TIMM29/DNAJC15/MRPL35/DLD/DAP3/NDUFAF1/DNAJC11/MTX2/UQCRHL/TOMM40L/APOO/MRPS28/CHCHD3/PDHA1/TIMM21/MRPL34/MRPS22/HADHB/UQCRC2/MRPL47/MRPL33/SDHC/MRPL13/WDR93/ATP5PB/MPV17L2/MPC2/MRPL39/MRPL36/NDUFA12/IMMT/MCCC2/MRPL43/TOMM7/MRPL55/MCCC1/NDUFA2/UQCRH/COX6A2/MRPS12/SLC25A4/ATP5PD/MRPL48/POLRMT/MRPL46/PMPCB/MRPS21/UQCRFS1/MRPS11/NDUFA3/MRPL30/SLC25A5/MRPL15/MRPL54/TOMM22/MRPS7/MRPL16/NDUFV2/MRPS2/ATP5F1A/MRPS14/MRPL1/SAMM50/HADHA/ATP5PF/NDUFAB1/COX7A2L/MPC1/SDHB/PMPCA/ACACB/MRPL58/NDUFA6/MRPS25/DNAJC19/UQCRFS1P1/COX4I1/TOMM40/MRPS33/NDUFS2/NDUFA9/TIMM50/ATP5F1EP2/NDUFB3/UQCRQ/NDUFB4/SPG7/UQCR11/ATP5F1E/NDUFC1/COX7B/MRPL22/MRPL41/MRPL11/ATP5MK/NDUFS5/NDUFB1/MRPL24/ROMO1/MRPS16/FXN/NDUFA1/MRPL40/COX5B/ATP5MF/GADD45GIP1/UQCRB/MICOS10/NDUFA4/COX6C/MRPS18C/COX6A1/NDUFB2/COX7C/MRPL23/MRPS15/UQCR10/NDUFB6/TIMM13/NDUFA8/ATP5F1C/MRPS9/NFS1/COX6B1/ATP5F1B/MRPL57/SMDT1/SDHA/SUCLG1/MRPS18B/AURKAIP1/ATP5MJ/MRPS17/DMAC2/MRPS24/ATP5ME/ATP5MC2/COX7A2/PAM16/BCKDK/MRPL14/NDUFA10/MRPL51/NDUFA7/TIMM17B/ATP5MC3/MRPS5/COX7A1/COX5A/IDH3G/TOMM6/NDUFB8/NDUFA11/HSD17B10/MRPL10/MRPL4/ATP5MC1/MRPL52/NDUFV3/BCS1L/CHCHD10/CHCHD1/UQCRC1/DMAC1/MRPS18A/NDUFB10/MRPL20/TIMM8B/IDH3B/NDUFC2/PHB2/BCKDHA/MTCO2P12/MRPS26/ATP5MG/ATP5PO/NDUFB11/CHCHD6/NDUFS3/NDUFB9/NDUFA13/MRPL27/NDUFS4/MICOS13/ATP5F1D/MRPL2/NDUFB7/NDUFS6/NDUFV1/COX8A/TIMM44/MRPL28/MRPL37/CYC1/NDUFS7/MRPL21/MRPL12/MRPL38/NDUFS8/MRPS34/FOXRED1
CC	GO:0005743	mitochondrial inner membrane	468	-0.666344249380695	-3.70349453937572	1e-10	9.91358024691358e-09	7.33853151397011e-09	4795	tags=63%, list=18%, signal=53%	MICU2/RAB5IF/TIMM10/TMEM160/PTCD3/SLC25A48/MTX1/SLC25A53/TIMM22/ABCB7/UQCC3/NDUFAF2/OMA1/DMAC2L/ATAD3B/ATP5MGL/AFG3L2/SLC25A23/MTG1/TIMMDC1/SIRT4/STMP1/PINK1/MRPS30/NDUFS1/RCC1L/NDUFB5/PARL/COX15/MTFP1/COQ7/CCDC51/MRPL17/TMEM14C/TMEM186/DNAJC30/MRPS35/SPNS1/TIMM29/MTG2/AIFM1/DNAJC15/NDUFAF4/MRPL35/DAP3/MTHFD2L/NDUFAF1/DNAJC11/SFXN2/MTX2/MTLN/UQCRHL/HIGD2A/APOO/MRPS28/CHCHD3/TMEM177/MAIP1/TIMM21/MRPL34/MRPS22/ETFDH/HADHB/RDH13/MRS2/UQCRC2/MRPL47/MRPL33/SDHC/NDUFAF5/SFXN4/MRPL13/BOK/WDR93/ATP5PB/SLC25A42/MPV17L2/LETM1/PRODH/MPC2/MRPL39/MRPL36/NDUFA12/IMMT/CKMT2/MRPL43/MRPL55/FECH/NDUFA2/UQCRH/COX6A2/MRPS12/FPGS/SLC25A18/SLC25A4/ATP5PD/MRPL48/LDHB/COX16/MRPL46/SLC25A39/TAFAZZIN/SLC25A36/PMPCB/MRPS21/UQCRFS1/MCUR1/TMEM126B/DELE1/MRPS11/NDUFA3/MRPL30/SLC25A5/MRPL15/MRPL54/MRPS7/MRPL16/TMEM11/NDUFV2/MRPS2/ATP5F1A/COQ10A/MRPS14/MRPL1/SAMM50/HADHA/ATP5PF/NDUFAB1/TMEM65/COX7A2L/MPC1/CRLS1/UQCC1/SDHB/PMPCA/ALAS1/TMEM126A/MRPL58/COQ4/SLC25A1/NDUFA6/MRPS25/DNAJC19/UQCRFS1P1/NDUFAF6/COX4I1/TOMM40/MRPS33/NDUFS2/NDUFA9/TIMM50/ATP5F1EP2/COQ9/NDUFB3/UQCRQ/NDUFB4/SPG7/COX10/UQCR11/ATP5F1E/NDUFC1/STOML2/COX7B/MRPL22/MRPL41/MRPL11/ATP5MK/NDUFS5/NDUFB1/MRPL24/ROMO1/MRPS16/NDUFA1/BDH1/MRPL40/COX5B/GCAT/ATP5MF/GADD45GIP1/UQCRB/MICOS10/NDUFA4/COX6C/MRPS18C/COX6A1/NDUFB2/COX7C/MRPL23/ERAL1/MRPS15/UQCR10/NDUFB6/PET100/SLC27A1/TIMM13/ADCK1/NDUFA8/UQCC2/ATP5F1C/MRPS9/COA3/ATAD3A/COX6B1/ATP5F1B/MRPL57/CRAT/SMDT1/SDHA/SLC25A16/ACADVL/MRPS18B/AURKAIP1/ATP5MJ/SLC25A34/MRPS17/DMAC2/NDUFAF3/COQ6/MRPS24/ATP5ME/ATP5MC2/COX7A2/PAM16/MRPL14/NDUFA10/MRPL51/NDUFA7/TIMM17B/ATP5MC3/MRPS5/COX7A1/TMEM223/SURF1/SLC25A3/COX5A/NDUFB8/NDUFA11/MRPL10/MRPL4/ATP5MC1/MRPL52/NDUFV3/BCS1L/CHCHD10/CHCHD1/UQCRC1/DMAC1/COA1/MRPS18A/NDUFB10/OXA1L/MRPL20/TIMM8B/ENDOG/TRAP1/NDUFC2/PHB2/MTCO2P12/MRPS26/ATP5MG/ATP5PO/NDUFB11/CHCHD6/NDUFS3/NDUFB9/NDUFA13/MRPL27/NDUFS4/MICOS13/LDHD/ECSIT/ATP5F1D/MRPL2/NDUFB7/SLC25A10/COQ5/SLC30A2/NDUFS6/NDUFV1/COX8A/TIMM44/SLC25A11/MRPL28/ACAD9/MRPL37/CYC1/NDUFS7/MRPL21/MRPL12/COQ3/MRPL38/NDUFS8/MRPS34/ABCB8/FOXRED1/UCP1/CYP24A1
CC	GO:0098800	inner mitochondrial membrane protein complex	146	-0.768083952650432	-3.69131333772401	1e-10	9.91358024691358e-09	7.33853151397011e-09	4906	tags=83%, list=18%, signal=68%	HSPA9/MICU2/TIMM10/MTX1/TIMM22/UQCC3/ATP5MGL/AFG3L2/NDUFS1/NDUFB5/TIMM29/DNAJC15/NDUFAF1/DNAJC11/MTX2/UQCRHL/APOO/CHCHD3/TIMM21/UQCRC2/SDHC/WDR93/ATP5PB/MPC2/NDUFA12/IMMT/NDUFA2/UQCRH/COX6A2/ATP5PD/UQCRFS1/NDUFA3/NDUFV2/ATP5F1A/SAMM50/ATP5PF/NDUFAB1/COX7A2L/MPC1/SDHB/NDUFA6/DNAJC19/UQCRFS1P1/COX4I1/NDUFS2/NDUFA9/TIMM50/ATP5F1EP2/NDUFB3/UQCRQ/NDUFB4/SPG7/UQCR11/ATP5F1E/NDUFC1/COX7B/ATP5MK/NDUFS5/NDUFB1/ROMO1/NDUFA1/COX5B/ATP5MF/UQCRB/MICOS10/NDUFA4/COX6C/COX6A1/NDUFB2/COX7C/UQCR10/NDUFB6/NDUFA8/ATP5F1C/COX6B1/ATP5F1B/SMDT1/SDHA/ATP5MJ/DMAC2/ATP5ME/ATP5MC2/COX7A2/PAM16/NDUFA10/NDUFA7/TIMM17B/ATP5MC3/COX7A1/COX5A/NDUFB8/NDUFA11/ATP5MC1/NDUFV3/BCS1L/CHCHD10/UQCRC1/DMAC1/NDUFB10/NDUFC2/PHB2/MTCO2P12/ATP5MG/ATP5PO/NDUFB11/CHCHD6/NDUFS3/NDUFB9/NDUFA13/NDUFS4/MICOS13/ATP5F1D/NDUFB7/NDUFS6/NDUFV1/COX8A/TIMM44/CYC1/NDUFS7/NDUFS8/FOXRED1
CC	GO:0098803	respiratory chain complex	80	-0.835596235750473	-3.62677165137235	1e-10	9.91358024691358e-09	7.33853151397011e-09	3459	tags=88%, list=13%, signal=77%	NDUFAF1/UQCRHL/COA6/UQCRC2/SDHC/WDR93/NDUFA12/NDUFA2/UQCRH/COX6A2/UQCRFS1/NDUFA3/NDUFV2/NDUFAB1/COX7A2L/SDHB/NDUFA6/UQCRFS1P1/COX4I1/NDUFS2/NDUFA9/NDUFB3/UQCRQ/NDUFB4/UQCR11/NDUFC1/COX7B/NDUFS5/NDUFB1/NDUFA1/COX5B/UQCRB/NDUFA4/COX6C/COX6A1/NDUFB2/COX7C/UQCR10/NDUFB6/NDUFA8/COX6B1/SDHA/DMAC2/COX7A2/NDUFA10/NDUFA7/COX7A1/COX5A/NDUFB8/NDUFA11/NDUFV3/BCS1L/UQCRC1/DMAC1/NDUFB10/NDUFC2/MTCO2P12/NDUFB11/NDUFS3/NDUFB9/NDUFA13/NDUFS4/NDUFB7/NDUFS6/NDUFV1/COX8A/CYC1/NDUFS7/NDUFS8/FOXRED1
BP	GO:0015986	proton motive force-driven ATP synthesis	67	-0.827667949508393	-3.47526570369319	1e-10	9.91358024691358e-09	7.33853151397011e-09	2912	tags=85%, list=11%, signal=76%	SDHC/ATP5PB/VPS9D1/NDUFA12/NDUFA2/ATP5PD/NDUFA3/NDUFV2/ATP5F1A/ATP5PF/NDUFAB1/SDHB/NDUFA6/NDUFS2/NDUFA9/ATP5F1EP2/NDUFB3/NDUFB4/ATP5F1E/NDUFC1/STOML2/ATP5MK/NDUFS5/NDUFB1/NDUFA1/ATP5MF/NDUFB2/NDUFB6/NDUFA8/ATP5F1C/ATP5F1B/SDHA/ATP5MJ/ATP5ME/ATP5MC2/NDUFA10/NDUFA7/ATP5MC3/NDUFB8/NDUFA11/ATP5MC1/NDUFV3/NDUFB10/NDUFC2/ATP5MG/ATP5PO/NDUFB11/NDUFS3/NDUFB9/NDUFA13/NDUFS4/ATP5F1D/NDUFB7/NDUFS6/NDUFV1/NDUFS7/NDUFS8
BP	GO:0019646	aerobic electron transport chain	80	-0.798512253230237	-3.46581456376222	1e-10	9.91358024691358e-09	7.33853151397011e-09	4152	tags=86%, list=15%, signal=73%	PINK1/NDUFS1/NDUFB5/COX15/DNAJC15/DLD/NDUFAF1/UQCRHL/UQCRC2/SDHC/NDUFA2/UQCRH/COX6A2/UQCRFS1/NDUFA3/SDHAF2/NDUFV2/NDUFAB1/COX7A2L/SDHB/NDUFA6/UQCRFS1P1/PARK7/COX4I1/NDUFS2/NDUFA9/COQ9/NDUFB3/UQCRQ/NDUFB4/UQCR11/NDUFC1/COX7B/NDUFS5/NDUFB1/NDUFA1/COX5B/UQCRB/NDUFA4/COX6C/COX6A1/NDUFB2/COX7C/UQCR10/NDUFB6/NDUFA8/COX6B1/SDHA/COX7A2/NDUFA10/NDUFA7/COX7A1/COX5A/NDUFB8/NDUFV3/UQCRC1/NDUFB10/NDUFC2/MTCO2P12/NDUFS3/NDUFB9/NDUFS4/NDUFB7/NDUFS6/NDUFV1/COX8A/CYC1/NDUFS7/NDUFS8
BP	GO:0033108	mitochondrial respiratory chain complex assembly	93	-0.767404684328263	-3.41895053914165	1e-10	9.91358024691358e-09	7.33853151397011e-09	4589	tags=81%, list=17%, signal=67%	UQCC3/SDHAF1/NDUFAF2/OMA1/STMP1/NDUFS1/NDUFB5/TMEM186/AIFM1/NDUFAF4/NDUFAF1/TIMM21/SDHAF3/COA4/NDUFAF5/PET117/NDUFA12/NDUFAF8/NDUFA2/COX16/TAFAZZIN/SDHAF4/UQCRFS1/TMEM126B/NDUFA3/SDHAF2/CHCHD4/SAMM50/NDUFAB1/UQCC1/TMEM126A/CHCHD7/NDUFA6/NDUFAF6/NDUFS2/NDUFA9/NDUFB3/NDUFB4/NDUFC1/NDUFS5/NDUFB1/NDUFA1/NDUFB2/NDUFB6/PET100/COX17/NDUFA8/UQCC2/COA3/COX14/DMAC2/NDUFAF3/NDUFA10/TMEM223/SURF1/NDUFB8/NDUFA11/BCS1L/DMAC1/COA1/NDUFB10/OXA1L/TACO1/NDUFC2/NDUFB11/NDUFS3/NDUFB9/NDUFA13/NDUFS4/ECSIT/NDUFB7/ACAD9/NDUFS7/NDUFS8/FOXRED1
BP	GO:0009060	aerobic respiration	181	-0.682745529666238	-3.41156343265918	1e-10	9.91358024691358e-09	7.33853151397011e-09	5689	tags=76%, list=21%, signal=61%	NNT/SNCA/DLAT/TEFM/NDUFA5/ABCD1/MIR210/PPIF/GHITM/ANTKMT/CAT/VCP/ACO1/UQCC3/SUCLG2/SLC25A23/PDHB/PINK1/NDUFS1/NDUFB5/COX15/DNAJC30/DNAJC15/OGDHL/MDH1/DLD/NDUFAF1/BLOC1S1/UQCRHL/MFN2/COA6/PDHA1/ADSL/UQCRC2/SDHC/MTFR1L/ATP5PB/NIPSNAP2/UCN/NDUFA12/CS/NDUFA2/UQCRH/COX6A2/ACO2/ATP5PD/CHCHD2/TAFAZZIN/UQCRFS1/NDUFA3/SDHAF2/FH/NDUFV2/ATP5F1A/ATP5PF/NDUFAB1/COX7A2L/DLST/ME3/SDHB/NDUFA6/UQCRFS1P1/PARK7/COX4I1/NDUFS2/NDUFA9/ATP5F1EP2/COQ9/NDUFB3/UQCRQ/NDUFB4/COX10/UQCR11/ATP5F1E/NDUFC1/STOML2/COX7B/NDUFS5/NDUFB1/MACROH2A1/FXN/NDUFA1/COX5B/OGDH/ATP5MF/UQCRB/NDUFA4/COX6C/COX6A1/NDUFB2/COX7C/UQCR10/NDUFB6/NDUFA8/UQCC2/ATP5F1C/COX6B1/ATP5F1B/SDHA/SUCLG1/ATP5ME/COX7A2/NDUFA10/NDUFA7/COX7A1/SURF1/COX5A/IDH3G/NDUFB8/NDUFA11/MLXIPL/NDUFV3/CHCHD10/UQCRC1/NDUFB10/OXA1L/ARL2/ACLY/IDH3B/NDUFC2/MTCO2P12/ATP5MG/ATP5PO/NDUFB11/NDUFS3/NDUFB9/NDUFA13/NDUFS4/ATP5F1D/NDUFB7/NDUFS6/NDUFV1/COX8A/CYC1/NDUFS7/MDH2/NDUFS8/IDH2
CC	GO:0005759	mitochondrial matrix	480	-0.611448793348055	-3.40392007900999	1e-10	9.91358024691358e-09	7.33853151397011e-09	6148	tags=65%, list=22%, signal=51%	DBT/NME6/MRM2/PARS2/MRPS23/ADPRS/HSPD1/SUCLA2/ACAD8/OXCT2/NUBPL/PRDX3/MTERF2/PYCR1/AUH/ETHE1/SUPV3L1/POLG/GLYAT/DLAT/MRPL44/TEFM/HAGH/HSPA1L/MRPS27/ACOT9/TRMT2B/PDSS1/EARS2/PPIF/FASTKD2/ME2/MTERF4/MRPL45/HOGA1/OXCT1/FDX2/HSPA9/KARS1/PDHX/PTCD3/HIBADH/SDHAF1/VDAC1/PTCD1/MIPEP/ACSF2/PDK2/ACADSB/HMGCL/RPUSD4/PDPR/SUCLG2/MTG1/PDHB/METTL17/MMAB/PDP2/SIRT4/AMT/LACTB2/NUDT1/MRPS30/NDUFS1/PITRM1/LRPPRC/ELAC2/PDK1/PCCA/RIDA/PPM1K/ABAT/MRPL17/COASY/TXNRD2/MRPS35/PDSS2/MTG2/SARS2/DNAJC15/ALDH6A1/OGDHL/ERBB4/MRPL35/DLD/DAP3/HIBCH/MTHFD2L/NDUFAF1/ETNPPL/BLOC1S1/SOD1/NARS2/MRPS28/DGLUCY/ACADM/MAIP1/GSTZ1/PDHA1/VDAC2/MRPL34/MRPS22/GOT2/ETFDH/HADHB/MTRES1/DTYMK/SDHAF3/MRPL47/MRPL33/MRPL13/DHX30/LIAS/ATP5PB/ACOT13/ATG4D/MPV17L2/PPA2/PRODH/MRPL39/TARS2/NADK2/ABHD10/MRPL36/NAXD/IVD/MCCC2/LARS2/MRPL43/MRPL55/CS/FECH/IBA57/MCCC1/MRPS12/ACO2/FPGS/DNAJA3/PYCR2/HSPE1/GLRX5/PIN4/MRPL48/POLRMT/ACSM2B/HADH/FARS2/MRPL46/MPST/PMPCB/SDHAF4/BCO2/MRPS21/MRPS11/PCCB/ETFA/HSD17B8/MRPL30/SLC25A5/SDHAF2/MRPL15/MRPL54/ACAD10/MRPS7/ACAA2/ADHFE1/FH/MRPL16/GLRX2/ABHD11/MRPS2/ATP5F1A/MRPS14/MRPL1/HADHA/ACOT2/NDUFAB1/FDX1/DLST/ME3/SIRT5/PMPCA/ALAS1/ACACB/TRUB2/MRPL58/C1QBP/MRPS25/DNAJC19/SSBP1/PARK7/MRPS33/MLYCD/NDUFS2/NDUFA9/TST/MYG1/CASQ1/GCDH/FASTKD1/BOLA3/COX10/GSTK1/ATP5F1E/MALSU1/MRPL22/MTHFS/ACOT11/MRPL41/MRPL11/RPUSD3/SUOX/MRPL24/MRPS16/FXN/BDH1/MRPL40/OGDH/GCSH/GADD45GIP1/MRPS18C/MCAT/MRPL23/POLDIP2/ECHS1/ERAL1/MRPS15/FASTK/UQCC2/ACP6/ATP5F1C/MRPS9/TFB1M/ATAD3A/NFS1/ATP5F1B/MRPL57/MCEE/SMDT1/SUCLG1/ACADVL/MRPS18B/AURKAIP1/DECR1/TBRG4/FLAD1/SLIRP/MRPS17/MRPS24/PAM16/BCKDK/MRPL14/NDUFA10/MRPL51/NDUFA7/MRPS5/QARS1/HAX1/MECR/PRDX5/ACSS1/LONP1/IDH3G/NDUFB8/NAXE/HSD17B10/MRPL10/MRPL4/MRPL52/CLPP/CHCHD1/ACADS/GPT2/MRPS18A/OXA1L/MRPL20/TRAP1/ARL2/PC/TXN2/TUFM/IDH3B/ACAT1/BCKDHA/MRPS26/ACSS2/NDUFS3/MRPL27/ATP5F1D/ALDH4A1/MRPL2/ALKBH7/COQ5/TIMM44/ETFB/MRPL28/MRPL37/NDUFS7/BCAT2/MRPL21/MRPL12/COQ3/MDH2/MRPL38/NDUFS8/MRPS34/NT5M/IDH2/ECI1/HMGCS2
BP	GO:0006119	oxidative phosphorylation	132	-0.718711966433495	-3.39048313400023	1e-10	9.91358024691358e-09	7.33853151397011e-09	4152	tags=73%, list=15%, signal=63%	PINK1/NDUFS1/NDUFB5/COX15/DNAJC30/DNAJC15/DLD/NDUFAF1/UQCRHL/COA6/UQCRC2/SDHC/ATP5PB/NIPSNAP2/NDUFA12/NDUFA2/UQCRH/COX6A2/ATP5PD/CHCHD2/TAFAZZIN/UQCRFS1/NDUFA3/SDHAF2/NDUFV2/ATP5F1A/ATP5PF/NDUFAB1/COX7A2L/SDHB/NDUFA6/UQCRFS1P1/PARK7/COX4I1/NDUFS2/NDUFA9/ATP5F1EP2/COQ9/NDUFB3/UQCRQ/NDUFB4/UQCR11/ATP5F1E/NDUFC1/STOML2/COX7B/NDUFS5/NDUFB1/MACROH2A1/FXN/NDUFA1/COX5B/ATP5MF/UQCRB/NDUFA4/COX6C/COX6A1/NDUFB2/COX7C/UQCR10/NDUFB6/NDUFA8/UQCC2/ATP5F1C/COX6B1/ATP5F1B/SDHA/ATP5ME/COX7A2/NDUFA10/NDUFA7/COX7A1/COX5A/NDUFB8/NDUFA11/MLXIPL/NDUFV3/CHCHD10/UQCRC1/NDUFB10/NDUFC2/MTCO2P12/ATP5MG/ATP5PO/NDUFB11/NDUFS3/NDUFB9/NDUFA13/NDUFS4/ATP5F1D/NDUFB7/NDUFS6/NDUFV1/COX8A/CYC1/NDUFS7/NDUFS8
