ONTOLOGY	ID	Description	setSize	enrichmentScore	NES	pvalue	p.adjust	qvalue	rank	leading_edge	core_enrichment
CC	GO:0098798	mitochondrial protein-containing complex	260	-0.374477087578352	-2.53571695119625	1e-10	3.1975e-08	2.05526315789474e-08	235	tags=40%, list=22%, signal=41%	ATP5MJ/TIMM8B/NDUFAF1/NDUFC1/NDUFA8/COX6C/COX5A/MRPL24/MRPS27/DNAJC15/TOMM20/PDHX/TIMM17A/DMAC1/NDUFA4/AFG3L2/UQCRH/ATP5MK/ATP5MF/SDHD/ATP5F1B/NDUFAB1/NDUFA5/SLC25A4/MPC1/MRPL44/UQCRB/NDUFS5/MRPL46/CLPX/VDAC1/TOMM70/ATP5PD/UQCRC2/ATP5MC1/FXN/ATP5F1A/SDHA/PPIF/CHCHD3/HSPA9/MTX2/COX7A2/MRPL3/SAMM50/ATP5PF/UQCRC1/NDUFB3/NDUFB4/APOO/MRPS31/SUCLG1/HADHB/MRPS30/UQCRFS1/GRPEL1/NDUFB5/TIMM23/COX7C/MICU1/MRPS33/MCCC1/TRMT10C/NDUFB9/NDUFV2/PDHA1/SDHB/ATP5MC3/IDH3B/MRPL58/NDUFA12/COX7B/IMMT/MRPL19/MRPS35/SDHC/PMPCB/ATP5PB/DLD/HADHA/MRPL35/NDUFB6/PDHB/MRPL33/MRPL47/MRPL16/MRPL1/SUCLG2/NDUFA9/MRPL15/MRPL30/ATP5PO/MRPS10/MRPS22/ATP5F1C/TIMM8A/MRPS16/MRPS18C/MICU2/MRPS28/NDUFS4/DAP3/MRPL39
BP	GO:0009060	aerobic respiration	143	-0.401763075984574	-2.49771957641886	1e-10	3.1975e-08	2.05526315789474e-08	257	tags=48%, list=24%, signal=42%	COX15/COX8A/GHITM/DLAT/IDH2/COQ9/NDUFAF1/NDUFC1/NDUFA8/COX6C/COX5A/CHCHD2/CAT/IDE/STOML2/DNAJC15/NDUFA4/UQCRH/ATP5MF/SDHD/ATP5F1B/NDUFAB1/NDUFA5/NNT/CYCS/UQCRB/NDUFS5/COX10/ATP5PD/UQCRC2/FXN/ATP5F1A/SDHA/PPIF/COX7A2/ATP5PF/UQCRC1/NDUFB3/NDUFB4/SUCLG1/OXA1L/UQCRFS1/NDUFB5/SLC25A23/COX7C/SUCLA2/MFN2/CS/NIPSNAP2/NDUFB9/NDUFV2/PDHA1/SDHB/AFG1L/IDH3B/NDUFA12/COX7B/OGDH/SDHC/ATP5PB/DLD/NDUFB6/PDHB/FH/SUCLG2/NDUFA9/ATP5PO/ATP5F1C/NDUFS4
CC	GO:1902494	catalytic complex	175	-0.373717867820284	-2.3626400424457	1e-10	3.1975e-08	2.05526315789474e-08	309	tags=51%, list=29%, signal=44%	NDUFA10/PNPT1/DLST/PDP1/IDH3G/PDK2/NDUFA1/PRORP/IMMP1L/NDUFB1/LDHB/NDUFS2/COX15/COX8A/GRHPR/GATB/DLAT/PCCB/ATP5MJ/NDUFAF1/NDUFC1/NDUFA8/COX6C/COX5A/CAT/PDHX/DMAC1/NDUFA4/AFG3L2/UQCRH/ATP5MK/ATP5MF/SDHD/ATP5F1B/NDUFAB1/NDUFA5/MRPL44/UQCRB/NDUFS5/COX10/PRKN/CLPX/ATP5PD/UQCRC2/ATP5MC1/FXN/ATP5F1A/SDHA/PPIF/TRMT61B/COX7A2/ATP5PF/UQCRC1/NDUFB3/NDUFB4/SUCLG1/HADHB/GCSH/UQCRFS1/DECR1/NDUFB5/COX7C/SUCLA2/MCCC1/TRMT10C/NDUFB9/NDUFV2/PDHA1/SDHB/ATP5MC3/IDH3B/NDUFA12/COX7B/OGDH/SDHC/PMPCB/ATP5PB/DLD/HADHA/PCCA/NDUFB6/PDHB/FH/SUCLG2/NDUFA9/DMAC2L/ATP5PO/PDSS1/ATP5F1C/NDUFS4
CC	GO:0032991	protein-containing complex	388	-0.296186226721162	-2.03686590074051	1e-10	3.1975e-08	2.05526315789474e-08	259	tags=37%, list=25%, signal=44%	MRPL22/ETFB/COX15/COX8A/POLB/GRHPR/GATB/DLAT/PCCB/MRPS9/COQ9/ATP5MJ/TIMM8B/NDUFAF1/NDUFC1/NDUFA8/COX6C/COX5A/CAT/ETFA/COQ6/MRPL24/MRPS27/DNAJC15/TOMM20/PDHX/TIMM17A/DMAC1/NDUFA4/AFG3L2/DBI/UQCRH/ATP5MK/ATP5MF/SDHD/ATP5F1B/NDUFAB1/NDUFA5/SLC25A4/MPC1/MRPL44/CYCS/UQCRB/NDUFS5/COX10/PRKN/MRPL46/CLPX/VDAC1/TOMM70/ATP5PD/DNM1L/UQCRC2/ATP5MC1/FXN/ATP5F1A/SDHA/PPIF/CHCHD3/TRMT61B/SCP2/HSPA9/MTX2/COX7A2/MRPL3/SAMM50/COX11/ATP5PF/UQCRC1/NDUFB3/NDUFB4/APOO/MRPS31/PRDX3/SUCLG1/HIGD1A/HADHB/OXA1L/MRPS30/GCSH/LRPPRC/UQCRFS1/GRPEL1/DECR1/NDUFB5/TIMM23/COX7C/SUCLA2/MICU1/MRPS33/MCCC1/TRMT10C/NDUFB9/NDUFV2/PDHA1/SDHB/ATP5MC3/IDH3B/MRPL58/BOLA3/NDUFA12/COX7B/VDAC2/OGDH/IMMT/MRPL19/MRPS35/SDHC/PMPCB/ATP5PB/DLD/HADHA/COQ3/MRPL35/PCCA/NDUFB6/PDHB/MRPL33/VDAC3/SLIRP/MRPL47/MRPL16/COQ7/MRPL1/FH/SUCLG2/NDUFA9/MRPL15/MRPL30/DMAC2L/ATP5PO/MRPS10/PDSS1/MRPS22/ATP5F1C/TIMM8A/MRPS16/MRPS18C/MICU2/MRPS28/NDUFS4/DAP3/MRPL39
CC	GO:0098800	inner mitochondrial membrane protein complex	127	-0.407102047413799	-2.47554670367058	3.55562104798165e-10	9.09527864073707e-08	5.84618955468142e-08	235	tags=46%, list=22%, signal=40%	ATP5MJ/NDUFAF1/NDUFC1/NDUFA8/COX6C/COX5A/DNAJC15/TIMM17A/DMAC1/NDUFA4/AFG3L2/UQCRH/ATP5MK/ATP5MF/SDHD/ATP5F1B/NDUFAB1/NDUFA5/MPC1/UQCRB/NDUFS5/ATP5PD/UQCRC2/ATP5MC1/ATP5F1A/SDHA/PPIF/CHCHD3/HSPA9/MTX2/COX7A2/SAMM50/ATP5PF/UQCRC1/NDUFB3/NDUFB4/APOO/UQCRFS1/GRPEL1/NDUFB5/TIMM23/COX7C/MICU1/NDUFB9/NDUFV2/SDHB/ATP5MC3/NDUFA12/COX7B/IMMT/SDHC/ATP5PB/NDUFB6/NDUFA9/ATP5PO/ATP5F1C/MICU2/NDUFS4
BP	GO:0019646	aerobic electron transport chain	70	-0.503705782122638	-2.68811695907307	7.20891284451861e-10	1.53669992135655e-07	9.87747531854216e-08	365	tags=69%, list=35%, signal=48%	PINK1/NDUFV1/NDUFV3/NDUFB8/COX4I1/PARK7/COX5B/ISCU/NDUFA10/NDUFA1/NDUFB1/NDUFS2/COX15/COX8A/COQ9/NDUFAF1/NDUFC1/NDUFA8/COX6C/COX5A/DNAJC15/NDUFA4/UQCRH/SDHD/NDUFAB1/NDUFA5/CYCS/UQCRB/NDUFS5/UQCRC2/SDHA/COX7A2/UQCRC1/NDUFB3/NDUFB4/UQCRFS1/NDUFB5/COX7C/NDUFB9/NDUFV2/SDHB/AFG1L/COX7B/SDHC/DLD/NDUFB6/NDUFA9/NDUFS4
BP	GO:0015986	proton motive force-driven ATP synthesis	58	-0.520789401530739	-2.63693464185335	4.63336619805562e-09	7.40759420914143e-07	4.76139342194927e-07	235	tags=53%, list=22%, signal=44%	ATP5MJ/NDUFC1/NDUFA8/STOML2/ATP5MK/ATP5MF/SDHD/ATP5F1B/NDUFAB1/NDUFA5/NDUFS5/ATP5PD/ATP5MC1/ATP5F1A/SDHA/ATP5PF/NDUFB3/NDUFB4/NDUFB5/NDUFB9/NDUFV2/SDHB/ATP5MC3/NDUFA12/SDHC/ATP5PB/NDUFB6/NDUFA9/ATP5PO/ATP5F1C/NDUFS4
BP	GO:0006119	oxidative phosphorylation	108	-0.401662203485957	-2.30598981377343	1.11469802229795e-08	1.5841097450212e-06	1.01822123440316e-06	264	tags=49%, list=25%, signal=41%	NDUFS2/COX15/COX8A/GHITM/COQ9/NDUFAF1/NDUFC1/NDUFA8/COX6C/COX5A/CHCHD2/STOML2/DNAJC15/NDUFA4/UQCRH/ATP5MF/SDHD/ATP5F1B/NDUFAB1/NDUFA5/CYCS/UQCRB/NDUFS5/ATP5PD/UQCRC2/FXN/ATP5F1A/SDHA/PPIF/COX7A2/ATP5PF/UQCRC1/NDUFB3/NDUFB4/UQCRFS1/NDUFB5/SLC25A23/COX7C/NIPSNAP2/NDUFB9/NDUFV2/SDHB/AFG1L/NDUFA12/COX7B/SDHC/ATP5PB/DLD/NDUFB6/NDUFA9/ATP5PO/ATP5F1C/NDUFS4
MF	GO:0009055	electron transfer activity	69	-0.473001615562211	-2.49852042030104	2.3131697508691e-08	2.68958555578326e-06	1.72879002433375e-06	309	tags=58%, list=29%, signal=44%	NDUFA10/NDUFA1/ALDH2/NDUFB1/ETFDH/MAOB/NDUFS2/ETFB/COX15/COX8A/QDPR/NDUFC1/NDUFA8/COX5A/ETFA/NDUFA4/UQCRH/SDHD/NDUFA5/CYCS/NDUFS5/SDHA/COX11/UQCRC1/NDUFB3/NDUFB4/FDX1/UQCRFS1/NDUFB5/ME2/NDUFB9/NDUFV2/SDHB/IDH3B/NDUFA12/COX7B/SDHC/NDUFB6/NDUFA9/NDUFS4
CC	GO:1990204	oxidoreductase complex	81	-0.443261870862412	-2.44758292132793	6.59921099068269e-08	6.02885061220226e-06	3.87517577723548e-06	390	tags=65%, list=37%, signal=45%	NDUFC2/CYC1/DBT/BCKDHA/FOXRED1/NDUFV1/NDUFV3/NDUFB8/PDK1/IDH3A/NDUFA10/DLST/IDH3G/PDK2/NDUFA1/NDUFB1/LDHB/NDUFS2/DLAT/NDUFAF1/NDUFC1/NDUFA8/CAT/PDHX/DMAC1/NDUFA4/UQCRH/SDHD/NDUFAB1/NDUFA5/UQCRB/NDUFS5/UQCRC2/SDHA/UQCRC1/NDUFB3/NDUFB4/GCSH/UQCRFS1/NDUFB5/NDUFB9/NDUFV2/PDHA1/SDHB/IDH3B/NDUFA12/OGDH/SDHC/DLD/NDUFB6/PDHB/NDUFA9/NDUFS4
