ONTOLOGY	ID	Description	setSize	enrichmentScore	NES	pvalue	p.adjust	qvalue	rank	leading_edge	core_enrichment
CC	GO:0098798	mitochondrial protein-containing complex	284	-0.60355210099857	-3.4945815490588	1e-10	1.81977272727273e-08	1.60598086124402e-08	6939	tags=75%, list=25%, signal=57%	PNPT1/NDUFV3/ATP5MK/MCCC1/UQCR11/PDK2/MRPL33/NDUFA3/MRPL22/MRPL47/SDHA/MRPL51/NDUFB2/MRPS25/TOMM6/AURKAIP1/MPC1/ATP5ME/DBT/COX8C/MRPS15/MRPS21/MRPL14/NDUFS6/PAM16/MRPL54/GRPEL2/MRPL17/MRPL46/COX4I1/UQCRC1/TIMM50/NDUFS2/MRPL41/TIMM8B/COX7A2L/TIMM23/SPG7/SUPV3L1/NDUFB11/NDUFA12/CYC1/MRPL40/NDUFB8/SLC25A4/NDUFA13/MRPS27/NSUN3/ATP5PD/ATP5MC1/MRPL13/COX7A1/TIMM13/NDUFA7/MRPS11/IDH3A/HSPA9/NDUFA9/MICOS10/SUCLG1/BCKDHA/TIMM10/ATP5F1E/TOMM20/ACACB/SDHB/TIMM10B/ATP5MC2/MRPS26/SAMM50/NDUFB7/NDUFS4/MRPL2/UQCRH/MRPS5/COX5A/AGK/MRPL4/MRPL30/NFS1/COX5B/ATP5PO/MRPL20/NDUFA2/MRPL57/ISCU/COX7A2/ATP5MJ/PRORP/COX6A2/MRPS24/MRPS18A/MRPL34/PMPCB/ATP5MF/HSD17B10/MFN1/TIMM21/UQCRC2/TIMM22/IDH3G/MRPL58/UQCRHL/ATP5PF/UQCRFS1P1/DLAT/NDUFA1/MRPS33/MPC2/CHCHD3/ATP5F1D/TOMM40L/MICU1/NDUFB9/MICOS13/NDUFB5/MRPS2/NDUFB3/MRPS12/MRPS16/ATP5F1B/IDH3B/DNAJC11/MRPL36/UQCR10/ATP5F1A/ATP5MG/MRPS9/PPIF/MRPL39/MRPS22/DLD/ATP5PB/CHCHD10/IMMP1L/NDUFA6/IMMT/NDUFS1/UQCRFS1/NDUFA8/MRPL43/COX8A/NDUFB4/MRPL15/MRPL11/MRPS18B/MRPS30/NDUFS8/MRPS23/NDUFS5/MCCC2/NDUFC1/C15orf48/APOOL/DNAJC19/MRPL35/TIMM17A/COX7B/TIMM29/NDUFA4/NDUFV2/ATP5MC3/SDHC/MRPL9/NDUFS3/MRPS10/COX7C/HADHA/SDHD/HADHB/NDUFAF1/MRPL1/NDUFB1/MRPL28/PDHA1/MRPS34/FOXRED1/TOMM70/DMAC2/MRPL21/NDUFB6/NDUFC2/SMDT1/APOO/COX6A1/MTX2/ATP5F1C/MRPL44/UQCRB/UQCC3/NDUFB10/PDHB/NDUFAB1/COX6C/MRPS35/MRPL32/MRPS17/MRPL48/CHCHD1/MRPL50/MRPL19/CLPX/MRPS28/MRPS31/TRMT10C/FXN/NDUFA5/MTX1/MRPL16/MICU2/MRPS18C/MRPS14/MRPL27/DNAJC15
BP	GO:0033108	mitochondrial respiratory chain complex assembly	93	-0.678239163587714	-3.40573017155926	1e-10	1.81977272727273e-08	1.60598086124402e-08	5639	tags=73%, list=21%, signal=58%	NDUFS2/COX16/TMEM126A/NDUFB11/NDUFA12/COX18/NDUFB8/SCO1/NDUFA13/COX14/SDHAF3/COA3/COA1/OXA1L/NDUFA9/SDHAF4/SAMM50/NDUFB7/NDUFS4/COX19/NDUFAF4/TMEM126B/LYRM2/UQCC1/NDUFA2/ECSIT/TIMM21/NDUFA1/NDUFB9/CHCHD7/NDUFB5/NDUFB3/COX17/AIFM1/NDUFAF6/NDUFA6/NDUFS1/UQCRFS1/NDUFA8/NDUFB4/NDUFS8/COA5/NDUFS5/NDUFC1/TACO1/NDUFS3/CHCHD4/NDUFAF1/NDUFB1/FOXRED1/DMAC2/NDUFB6/NDUFAF3/NUBPL/NDUFC2/PET100/SDHAF2/UQCC3/NDUFB10/NDUFAB1/FASTKD3/LYRM7/TMEM186/SLC25A33/TFAM/TMEM223/NDUFA5/STMP1
BP	GO:0140053	mitochondrial gene expression	163	-0.615421746585479	-3.3910063716167	1e-10	1.81977272727273e-08	1.60598086124402e-08	6939	tags=72%, list=25%, signal=54%	PNPT1/PRKAA1/RPUSD3/MTG1/MRPL33/TWNK/MRPL22/MRPL47/MRPL51/MRPS25/AURKAIP1/SARS2/MRPS15/MRPS21/MRPL14/PPARGC1B/MRPL54/MTG2/MRPL17/MRPL46/MRPL41/HARS1/SUPV3L1/TUFM/AARS2/MRPL40/MTERF1/MRPS27/NSUN3/COA3/MRPL13/NDUFA7/MRPS11/C1QBP/MRPS26/MRPL2/MRPS5/MRPL4/MRPL30/DARS2/MRPL20/MRPL57/TRMT5/PRORP/MRPS24/MRPS18A/MRPL34/HSD17B10/MRPL58/TFB1M/MRPS33/MTIF2/MRPS2/MRPS12/MRPS16/MRPL36/MRPS9/MTIF3/MRPL39/MRPS22/IARS2/CHCHD10/MTPAP/MRPL43/TEFM/MRPL15/MRPL11/MRPS18B/MRPS30/MRPS23/MRPL35/MALSU1/LRPPRC/TRUB2/TACO1/MRPL9/MRPS10/FASTKD2/MRPL1/TSFM/MRPL28/MRPS34/TFB2M/MTRF1/MRPL21/FASTKD1/GFM1/ELAC2/GFM2/MRPL44/YARS2/MRPS35/FASTKD3/QRSL1/PTCD1/MTERF3/MRPL32/MRPS17/EARS2/MRPL48/CHCHD1/MRPL50/MRPL19/SLC25A33/TFAM/MRPS28/MRPS31/MTERF2/TRMT10C/FASTKD5/TRMT61B/THAP11/MRPL16/MTRES1/MRPS18C/MRPS14/MRPL27
BP	GO:0015986	proton motive force-driven ATP synthesis	67	-0.718204326318671	-3.37908799847323	1e-10	1.81977272727273e-08	1.60598086124402e-08	6938	tags=91%, list=25%, signal=68%	NDUFV3/ATP5MK/NDUFA3/SDHA/NDUFB2/VPS9D1/ATP5ME/NDUFS6/NDUFS2/NDUFB11/NDUFA12/NDUFB8/NDUFA13/ATP5PD/ATP5MC1/ANTKMT/NDUFA7/NDUFA9/ATP5F1E/SDHB/ATP5MC2/NDUFB7/NDUFS4/ATP6V0C/ATP5PO/NDUFA2/ATP5MJ/ATP5MF/ATP5PF/DNAJC30/NDUFA1/ATP5F1D/NDUFB9/NDUFB5/NDUFB3/ATP5F1B/ATP5F1A/ATP5MG/ATP5PB/NDUFA6/NDUFS1/NDUFA8/NDUFB4/NDUFS8/STOML2/NDUFS5/ATPSCKMT/NDUFC1/ATP6V1A/NDUFV2/ATP5MC3/SDHC/NDUFS3/SDHD/NDUFB1/NDUFB6/NDUFC2/ATP5F1C/NDUFB10/NDUFAB1/NDUFA5
BP	GO:0009060	aerobic respiration	181	-0.601059440607387	-3.36143489095701	1e-10	1.81977272727273e-08	1.60598086124402e-08	6447	tags=71%, list=24%, signal=55%	ACO1/SDHA/NDUFB2/MACROH2A1/ADSL/ATP5ME/COX8C/NDUFS6/COQ9/VCP/HIF1A/COX4I1/UQCRC1/NDUFS2/COX7A2L/NDUFB11/NDUFA12/CYC1/NDUFB8/NDUFA13/ATP5PD/COX7A1/ANTKMT/NDUFA7/COX15/IDH3A/OXA1L/NDUFA9/SUCLG1/ATP5F1E/FH/SDHB/NDUFB7/NDUFS4/IREB2/ME3/UQCRH/OGDHL/TNF/COX5A/COX5B/ATP5PO/NDUFA2/ISCU/COX7A2/COX6A2/ATP5MF/ACO2/UQCRC2/IDH3G/UQCRHL/MDH1/ATP5PF/UQCRFS1P1/DNAJC30/DLAT/NDUFA1/ATP5F1D/NDUFB9/MLXIPL/NDUFB5/NDUFB3/MDH2/IDH1/ATP5F1B/IDH3B/UQCR10/ATP5F1A/ATP5MG/PPIF/CS/DLST/DLD/ATP5PB/CHCHD10/NDUFA6/NDUFS1/UQCRFS1/NDUFA8/COX8A/NDUFB4/TEFM/NDUFS8/IDE/STOML2/NDUFS5/MTFR2/ATPSCKMT/MDH1B/NDUFC1/COX7B/NDUFA4/NNT/NDUFV2/SDHC/AFG1L/NDUFS3/OGDH/COX7C/ABCD1/SDHD/NDUFAF1/GHITM/CDK1/NDUFB1/PDHA1/COA6/NIPSNAP2/NDUFB6/CYCS/NDUFC2/COX6A1/SDHAF2/MSH2/ATP5F1C/UQCRB/UQCC3/SUCLA2/NDUFB10/PDHB/NDUFAB1/COX6C/COX10/CAT/CCNB1/SLC25A33/FXN/NDUFA5/DNAJC15
CC	GO:0098800	inner mitochondrial membrane protein complex	146	-0.623497535082014	-3.34558936060385	1e-10	1.81977272727273e-08	1.60598086124402e-08	6147	tags=75%, list=22%, signal=59%	MPC1/ATP5ME/COX8C/NDUFS6/PAM16/GRPEL2/COX4I1/UQCRC1/TIMM50/NDUFS2/COX7A2L/TIMM23/SPG7/NDUFB11/NDUFA12/CYC1/NDUFB8/NDUFA13/ATP5PD/ATP5MC1/COX7A1/NDUFA7/HSPA9/NDUFA9/MICOS10/TIMM10/ATP5F1E/SDHB/TIMM10B/ATP5MC2/SAMM50/NDUFB7/NDUFS4/UQCRH/COX5A/AGK/COX5B/ATP5PO/NDUFA2/COX7A2/ATP5MJ/COX6A2/ATP5MF/TIMM21/UQCRC2/TIMM22/UQCRHL/ATP5PF/UQCRFS1P1/NDUFA1/MPC2/CHCHD3/ATP5F1D/MICU1/NDUFB9/MICOS13/NDUFB5/NDUFB3/ATP5F1B/DNAJC11/UQCR10/ATP5F1A/ATP5MG/PPIF/ATP5PB/CHCHD10/IMMP1L/NDUFA6/IMMT/NDUFS1/UQCRFS1/NDUFA8/COX8A/NDUFB4/NDUFS8/NDUFS5/NDUFC1/C15orf48/APOOL/DNAJC19/TIMM17A/COX7B/TIMM29/NDUFA4/NDUFV2/ATP5MC3/SDHC/NDUFS3/COX7C/SDHD/NDUFAF1/NDUFB1/FOXRED1/DMAC2/NDUFB6/NDUFC2/SMDT1/APOO/COX6A1/MTX2/ATP5F1C/UQCRB/UQCC3/NDUFB10/NDUFAB1/COX6C/NDUFA5/MTX1/MICU2/DNAJC15
CC	GO:0000313	organellar ribosome	88	-0.670040640612372	-3.32328995720668	1e-10	1.81977272727273e-08	1.60598086124402e-08	6707	tags=76%, list=24%, signal=58%	MTG1/MRPL33/MRPL22/MRPL47/MRPL51/MRPS25/AURKAIP1/MRPS15/MRPS21/MRPL14/MRPL54/MTG2/MRPL17/MRPL46/MRPL41/MRPL40/MRPS27/NSUN3/MRPL13/NDUFA7/MRPS11/MRPS26/MRPL2/MRPS5/MRPL4/MRPL30/MRPL20/MRPL57/MRPS24/MRPS18A/MRPL34/MRPL58/MRPS33/MRPS2/MRPS12/MRPS16/MRPL36/MRPS9/MRPL39/MRPS22/MRPL43/MRPL15/MRPL11/MRPS18B/MRPS30/MRPS23/MRPL35/MRPL9/MRPS10/MRPL1/MRPL28/MRPS34/MRPL21/MRPL44/MRPS35/MRPL32/MRPS17/MRPL48/CHCHD1/MRPL50/MRPL19/MRPS28/MRPS31/MRPL16/MRPS18C/MRPS14/MRPL27
BP	GO:0006119	oxidative phosphorylation	132	-0.62650113828042	-3.31505706815935	1e-10	1.81977272727273e-08	1.60598086124402e-08	6425	tags=76%, list=23%, signal=58%	SDHA/NDUFB2/MACROH2A1/ATP5ME/COX8C/NDUFS6/COQ9/VCP/COX4I1/UQCRC1/NDUFS2/COX7A2L/NDUFB11/NDUFA12/CYC1/NDUFB8/NDUFA13/ATP5PD/COX7A1/ANTKMT/NDUFA7/COX15/NDUFA9/ATP5F1E/SDHB/NDUFB7/NDUFS4/UQCRH/TNF/COX5A/COX5B/ATP5PO/NDUFA2/ISCU/COX7A2/COX6A2/ATP5MF/UQCRC2/UQCRHL/ATP5PF/UQCRFS1P1/DNAJC30/NDUFA1/ATP5F1D/NDUFB9/MLXIPL/NDUFB5/NDUFB3/ATP5F1B/UQCR10/ATP5F1A/ATP5MG/PPIF/DLD/ATP5PB/CHCHD10/NDUFA6/NDUFS1/UQCRFS1/NDUFA8/COX8A/NDUFB4/TEFM/NDUFS8/STOML2/NDUFS5/ATPSCKMT/NDUFC1/COX7B/NDUFA4/NDUFV2/SDHC/AFG1L/NDUFS3/COX7C/ABCD1/SDHD/NDUFAF1/GHITM/CDK1/NDUFB1/COA6/NIPSNAP2/NDUFB6/CYCS/NDUFC2/COX6A1/SDHAF2/MSH2/ATP5F1C/UQCRB/UQCC3/NDUFB10/NDUFAB1/COX6C/CCNB1/SLC25A33/FXN/NDUFA5/DNAJC15
BP	GO:0032543	mitochondrial translation	129	-0.623906261562973	-3.29102129021343	1e-10	1.81977272727273e-08	1.60598086124402e-08	6774	tags=72%, list=25%, signal=55%	RPUSD3/MTG1/MRPL33/MRPL22/MRPL47/MRPL51/MRPS25/AURKAIP1/SARS2/MRPS15/MRPS21/MRPL14/MRPL54/MTG2/MRPL17/MRPL46/MRPL41/HARS1/TUFM/AARS2/MRPL40/MRPS27/NSUN3/COA3/MRPL13/NDUFA7/MRPS11/C1QBP/MRPS26/MRPL2/MRPS5/MRPL4/MRPL30/DARS2/MRPL20/MRPL57/MRPS24/MRPS18A/MRPL34/MRPL58/MRPS33/MTIF2/MRPS2/MRPS12/MRPS16/MRPL36/MRPS9/MTIF3/MRPL39/MRPS22/IARS2/MRPL43/MRPL15/MRPL11/MRPS18B/MRPS30/MRPS23/MRPL35/MALSU1/LRPPRC/TRUB2/TACO1/MRPL9/MRPS10/FASTKD2/MRPL1/TSFM/MRPL28/MRPS34/MTRF1/MRPL21/GFM1/GFM2/MRPL44/YARS2/MRPS35/FASTKD3/QRSL1/PTCD1/MRPL32/MRPS17/EARS2/MRPL48/CHCHD1/MRPL50/MRPL19/MRPS28/MRPS31/TRMT10C/MRPL16/MRPS18C/MRPS14/MRPL27
BP	GO:0042773	ATP synthesis coupled electron transport	88	-0.658870171884622	-3.26788629317476	1e-10	1.81977272727273e-08	1.60598086124402e-08	6938	tags=83%, list=25%, signal=62%	NDUFV3/UQCR11/NDUFA3/SDHA/NDUFB2/COX8C/NDUFS6/COQ9/COX4I1/UQCRC1/NDUFS2/COX7A2L/NDUFA12/CYC1/NDUFB8/COX7A1/NDUFA7/COX15/NDUFA9/SDHB/NDUFB7/NDUFS4/UQCRH/COX5A/COX5B/NDUFA2/ISCU/COX7A2/COX6A2/UQCRC2/UQCRHL/UQCRFS1P1/NDUFA1/NDUFB9/NDUFB5/NDUFB3/UQCR10/DLD/NDUFA6/NDUFS1/UQCRFS1/NDUFA8/COX8A/NDUFB4/NDUFS8/NDUFS5/NDUFC1/COX7B/NDUFA4/NDUFV2/SDHC/AFG1L/NDUFS3/COX7C/SDHD/NDUFAF1/GHITM/CDK1/NDUFB1/COA6/NDUFB6/CYCS/NDUFC2/COX6A1/SDHAF2/UQCRB/UQCC3/NDUFB10/NDUFAB1/COX6C/CCNB1/NDUFA5/DNAJC15
