ONTOLOGY	ID	Description	setSize	enrichmentScore	NES	pvalue	p.adjust	qvalue	rank	leading_edge	core_enrichment
CC	GO:0098798	mitochondrial protein-containing complex	260	-0.449159781774962	-1.96601186464214	2.06543801348036e-09	2.65821872334923e-06	2.33503202787149e-06	341	tags=47%, list=32%, signal=43%	NDUFA7/MRPS7/HADHB/SPG7/TOMM40/ATP5MC3/NDUFV3/TOMM5/FOXRED1/ACACB/MRPS26/MRPL4/MRPL27/NDUFB9/PDK2/NDUFV1/MRPL28/COX6C/NDUFB1/UQCRQ/MRPL43/MRPS2/MRPS5/NDUFS4/MICU3/MPC1/MRPS25/TIMM13/MRPL48/ATP5MG/MRPL36/UQCR10/NDUFS2/MRPS15/ATP5MC1/TIMM8B/ATP5PO/NDUFS6/NDUFS5/ATP5PD/COX5A/NDUFS7/ATP5MK/ATP5MJ/NDUFB10/CHCHD1/MRPS21/COX7A1/CHCHD6/POLRMT/NDUFA2/MRPL41/MRPL11/IDH3B/MRPS34/COX4I1/POLG2/TOMM7/NDUFB2/MRPL32/HADHA/MRPL9/MRPL55/UQCRH/NDUFA12/TIMM50/ATP5ME/COX7C/MRPL12/ATP5F1D/IDH3G/COX7B/MRPL51/NDUFA4/NDUFS8/TIMM10/NDUFB4/MRPS24/MRPL21/DMAC1/MRPL38/NDUFA1/AURKAIP1/NDUFB7/TOMM6/PHB2/TIMM44/ATP5MF/MRPS11/UQCR11/NDUFB8/MRPS6/COX7A2/MCUB/SLC25A5/NDUFA11/GADD45GIP1/MRPL37/MRPL57/MRPS18C/HSD17B10/BCKDK/COX5B/MRPL14/ATP5MC2/MICOS10/ATP5F1E/PDK1/COX6B1/MICOS13/NDUFB11/MRPL17/MRPL2/TIMM17B/NDUFA13/NDUFC2/MRPL52/MRPL20/COX6A1/COX8A/ROMO1/MRPL54/MRPS18A
CC	GO:0019866	organelle inner membrane	394	-0.400699964746169	-1.77623334802467	1.76874129792801e-08	1.13818502521668e-05	9.99804291565624e-06	338	tags=41%, list=32%, signal=45%	MRPS7/HADHB/SPG7/TOMM40/ATP5MC3/NDUFV3/FOXRED1/SLC25A37/SLC25A19/PGS1/EFHD1/MRPS26/MRPL4/SLC25A16/MRPL27/ALDH18A1/LETM1/NDUFB9/NDUFV1/MRPL28/COX6C/TTC19/NDUFB1/UQCRQ/MRPL43/ATAD3B/MRPS2/MRPS5/NDUFS4/MICU3/MPC1/MRPS25/TIMM13/MRPL48/COX16/ATP5MG/SLC25A20/MRPL36/MTHFD2L/UQCR10/NDUFS2/SFXN2/MRPS15/ATP5MC1/TIMM8B/MGARP/ATP5PO/NDUFS6/NDUFS5/ATP5PD/COX5A/NDUFS7/ATP5MK/SLC25A41/SLC25A1/ATP5MJ/NDUFB10/UCP2/CHCHD1/MRPS21/COX7A1/CHCHD6/NDUFA2/MRPL41/MRPL11/OXA1L/BCL2L1/MRPS34/COX4I1/NDUFB2/MRPL32/SLC25A23/HADHA/MRPL9/MRPL55/UQCRH/MCUR1/NDUFA12/TIMM50/ATP5ME/SLC25A10/COX7C/MRPL12/ATP5F1D/COX7B/MRPL51/COA3/NDUFA4/NDUFS8/TIMM10/MPV17/NDUFAF2/NDUFB4/SFXN1/MRPS24/MRPL21/NDUFAF3/DMAC1/MRPL38/HIGD2A/NDUFA1/UQCC2/AURKAIP1/NDUFB7/PHB2/TIMM44/ATAD3A/ATP5MF/TMEM11/SLC25A33/MRPS11/UQCR11/NDUFB8/MRPS6/SHMT2/ENDOG/COX7A2/MCUB/SLC25A5/NDUFA11/MTG1/COX20/SLC25A34/GADD45GIP1/MRPL37/MRPL57/MRPS18C/SCO2/COX5B/MRPL14/ATP5MC2/MICOS10/PET100/ATP5F1E/OTC/SLC25A39/COX6B1/MICOS13/NDUFB11/TRAP1/MRPL17/SLC25A18/MRPL2/TIMM17B/SLC25A42/NDUFA13/NDUFC2/MRPL52/MRPL20/COX6A1/CKMT1A/COX6B2/COX8A/MTFP1/ACADVL/ROMO1/MRPL54/CKMT1B/PDE2A/BOK/MRPS18A/ALAS2/UCP1
CC	GO:0098800	inner mitochondrial membrane protein complex	127	-0.479670237029398	-1.95987181307098	2.20798759241595e-06	0.000568336006287867	0.000499237615632576	306	tags=48%, list=29%, signal=39%	NDUFB9/NDUFV1/COX6C/NDUFB1/UQCRQ/NDUFS4/MICU3/MPC1/ATP5MG/UQCR10/NDUFS2/ATP5MC1/ATP5PO/NDUFS6/NDUFS5/ATP5PD/COX5A/NDUFS7/ATP5MK/ATP5MJ/NDUFB10/COX7A1/CHCHD6/NDUFA2/COX4I1/NDUFB2/UQCRH/NDUFA12/TIMM50/ATP5ME/COX7C/ATP5F1D/COX7B/NDUFA4/NDUFS8/TIMM10/NDUFB4/DMAC1/NDUFA1/NDUFB7/PHB2/TIMM44/ATP5MF/UQCR11/NDUFB8/COX7A2/MCUB/NDUFA11/COX5B/ATP5MC2/MICOS10/ATP5F1E/COX6B1/MICOS13/NDUFB11/TIMM17B/NDUFA13/NDUFC2/COX6A1/COX8A/ROMO1
BP	GO:0006119	oxidative phosphorylation	108	-0.488005760896334	-1.9511170628536	2.20647690647563e-06	0.000568336006287867	0.000499237615632576	306	tags=50%, list=29%, signal=40%	NDUFB9/NDUFV1/COX6C/NDUFB1/UQCRQ/BID/NDUFS4/ATP5MG/UQCR10/NDUFS2/ATP5PO/NDUFS6/NDUFS5/ATP5PD/COX5A/NDUFS7/DGUOK/NDUFB10/COX7A1/NDUFA2/COX4I1/NDUFB2/SLC25A23/UQCRH/NDUFA12/ATP5ME/COX7C/ATP5F1D/COX7B/NDUFA4/NDUFS8/NDUFB4/NDUFA1/UQCC2/NDUFB7/ANTKMT/ATP5MF/SLC25A33/UQCR11/NDUFB8/SHMT2/COX7A2/NDUFA11/COX5B/ATP5F1E/COX6B1/NDUFB11/NDUFA13/NDUFC2/CHCHD2/COX6A1/COX6B2/COX8A/PARK7
CC	GO:0098803	respiratory chain complex	70	-0.544735252929374	-2.03475397438919	2.74494699967001e-06	0.000588791131429217	0.000517205803095718	306	tags=60%, list=29%, signal=46%	NDUFA7/NDUFV3/FOXRED1/NDUFB9/NDUFV1/COX6C/NDUFB1/UQCRQ/NDUFS4/UQCR10/NDUFS2/NDUFS6/NDUFS5/COX5A/NDUFS7/NDUFB10/COX7A1/NDUFA2/COX4I1/NDUFB2/UQCRH/NDUFA12/COX7C/COX7B/NDUFA4/NDUFS8/NDUFB4/DMAC1/NDUFA1/NDUFB7/UQCR11/NDUFB8/COX7A2/NDUFA11/COX5B/COX6B1/NDUFB11/NDUFA13/NDUFC2/COX6A1/COX6B2/COX8A
BP	GO:0015980	energy derivation by oxidation of organic compounds	171	-0.424388846671525	-1.78734800326095	1.03162871894691e-05	0.00165963270160584	0.00145785426861708	228	tags=36%, list=22%, signal=33%	CHCHD5/ATP5PO/NDUFS6/NDUFS5/ATP5PD/COX5A/NDUFS7/MTFR1/DGUOK/NDUFB10/AIFM2/COX7A1/NDUFA2/OXA1L/IDH3B/COX4I1/NDUFB2/SLC25A23/UQCRH/NDUFA12/ATP5ME/BNIP3/COX7C/ATP5F1D/IDH3G/COX7B/NDUFA4/NDUFS8/NDUFB4/NDUFA1/UQCC2/NDUFB7/SDHAF4/BLOC1S1/ADCY10/ANTKMT/ATP5MF/ETFB/SLC25A33/UQCR11/NDUFB8/SHMT2/COX7A2/NDUFA11/ARL2/SCO2/COX5B/PRELID1/ATP5F1E/COX6B1/NDUFB11/TRAP1/SLC25A18/NDUFA13/NDUFC2/CHCHD2/COX6A1/COX6B2/COX8A/ACADVL/PARK7
BP	GO:0015986	proton motive force-driven ATP synthesis	58	-0.541990074066601	-1.98109487492907	2.27162622116508e-05	0.00292358294663946	0.00256813322266452	341	tags=62%, list=32%, signal=45%	NDUFA7/ATP5MC3/NDUFV3/NDUFB9/NDUFV1/NDUFB1/NDUFS4/ATP5MG/NDUFS2/ATP5MC1/ATP5PO/NDUFS6/NDUFS5/ATP5PD/NDUFS7/ATP5MK/ATP5MJ/NDUFB10/NDUFA2/NDUFB2/NDUFA12/ATP5ME/ATP5F1D/NDUFS8/NDUFB4/NDUFA1/NDUFB7/ANTKMT/ATP5MF/NDUFB8/NDUFA11/ATP5MC2/ATP5F1E/NDUFB11/NDUFA13/NDUFC2
CC	GO:0032991	protein-containing complex	388	-0.357102354962714	-1.58273858030429	3.01285963614666e-05	0.00311743337169233	0.00273841527926845	242	tags=33%, list=23%, signal=40%	MRPS2/MRPS5/NDUFS4/SOD1/MICU3/MPC1/MRPS25/TIMM13/MRPL48/ATP5MG/MRPL36/UQCR10/NDUFS2/MRPS15/ATP5MC1/ABHD11/GATB/TIMM8B/ATP5PO/NDUFS6/NDUFS5/FTH1/DBI/BCL2/ATP5PD/COX5A/NDUFS7/ATP5MK/ATP5MJ/NDUFB10/CHCHD1/MRPS21/COX7A1/CHCHD6/POLRMT/NDUFA2/MRPL41/MRPL11/OXA1L/BCL2L1/IDH3B/MRPS34/COX4I1/POLG2/MOCS1/TOMM7/NDUFB2/MRPL32/HADHA/MRPL9/MRPL55/UQCRH/NDUFA12/TIMM50/ATP5ME/COX7C/MRPL12/ATP5F1D/IDH3G/COX7B/MRPL51/NDUFA4/NDUFS8/TIMM10/NDUFB4/MRPS24/MRPL21/HTRA2/DMAC1/MRPL38/NDUFA1/AURKAIP1/NDUFB7/TOMM6/PHB2/TIMM44/BLOC1S1/HINT1/ATP5MF/GPX4/ETFB/MRPS11/UQCR11/NDUFB8/MRPS6/SHMT2/COX7A2/MCUB/SLC25A5/FIS1/NDUFA11/GADD45GIP1/MRPL37/MRPL57/MRPS18C/SND1/HSD17B10/BCKDK/MTARC1/COX5B/PXMP2/MRPL14/ATP5MC2/PRELID1/MICOS10/LIG3/SLIRP/ATP5F1E/PDK1/COX6B1/MICOS13/NDUFB11/MRPL17/MRPL2/TIMM17B/NDUFA13/NDUFC2/MRPL52/CLPP/MRPL20/COX6A1/COX6B2/COX8A/PARK7/ROMO1/MRPL54/GCSH/MRPS18A
MF	GO:0015453	oxidoreduction-driven active transmembrane transporter activity	45	-0.567300415615127	-1.96940153374471	5.58937155194802e-05	0.00449595074209819	0.00394933226762643	306	tags=67%, list=29%, signal=49%	NDUFA7/NDUFV3/NDUFB9/NDUFV1/NDUFB1/NDUFS4/UQCR10/NDUFS2/NDUFS6/NDUFS5/COX5A/NDUFS7/NDUFB10/COX7A1/NDUFA2/COX4I1/NDUFB2/UQCRH/NDUFA12/COX7B/NDUFA4/NDUFS8/NDUFB4/NDUFA1/NDUFB7/NDUFB8/COX5B/COX6B1/NDUFC2/COX8A
BP	GO:1902600	proton transmembrane transport	55	-0.528085007684429	-1.9204635148078	9.02517387230724e-05	0.00631820807657015	0.00555003923791465	256	tags=47%, list=24%, signal=38%	ATP5MG/UQCR10/ATP5MC1/ATP5PO/ATP5PD/COX5A/NDUFS7/UCP2/COX7A1/COX4I1/UQCRH/ATP5ME/ATP5F1D/COX7B/NDUFA4/PHB2/ANTKMT/ATP5MF/SLC25A5/COX5B/ATP5MC2/ATP5F1E/COX6B1/SLC25A18/COX8A/UCP1
