ONTOLOGY	ID	Description	setSize	enrichmentScore	NES	pvalue	p.adjust	qvalue	rank	leading_edge	core_enrichment
BP	GO:0006091	generation of precursor metabolites and energy	206	-0.358426871107724	-1.73352106566949	4.23806044424411e-06	0.00545438379174217	0.00491615011532316	258	tags=36%, list=24%, signal=34%	CS/NDUFA9/ADCY10/NDUFB1/QDPR/NDUFS5/NDUFV3/NDUFA8/SLC25A25/ARL2/ATP5PO/UQCRB/DLD/NDUFB4/SLC25A18/COX7C/NIPSNAP2/CYC1/SDHA/ATP5PD/ATP5F1C/ATP5F1B/SDHB/ATP5F1A/NDUFC1/IDH3B/COX8A/NDUFB9/UCP2/ANTKMT/NDUFS4/SUCLA2/SPHK2/COX5B/TAFAZZIN/ME3/ATP5MG/ACAT1/ETFDH/DLAT/NDUFB7/NNT/ATP5F1D/COX7A2/MFN2/BLOC1S1/AIFM2/NDUFS8/SLC25A12/ACO2/ATPSCKMT/ETFB/NDUFB10/MAOB/CHCHD4/FECH/SLC25A4/ALDH1L1/MTFR2/COX10/NDUFA5/CAT/ALDH4A1/ACADVL/AFG1L/ACACB/OGDH/IDH3G/SLC25A33/GSR/DNAJC15/FXN/COQ10A/COX6A1/HMGCS2
BP	GO:0009259	ribonucleotide metabolic process	145	-0.385789459370514	-1.79737647765112	6.16093046122679e-05	0.0132151958393315	0.0119111322250385	255	tags=46%, list=24%, signal=41%	NDUFAB1/DLST/STOML2/MCEE/NDUFB6/NUDT5/ATP5MC3/NDUFB11/ACOT7/THEM5/ACSL1/NDUFA9/ADCY10/NDUFB1/ACOT11/NDUFS5/NDUFV3/NDUFA8/SLC25A25/ARL2/ATP5PO/DLD/NDUFB4/SDHA/ATP5PD/GCDH/ATP5F1C/ATP5F1B/SDHB/AASS/ACSM2A/ATP5F1A/NME6/ACSL6/NDUFC1/NDUFB9/CLPX/UCP2/ANTKMT/NDUFS4/SUCLA2/SPHK2/TAFAZZIN/PDK2/ATP5MG/ACAT1/DLAT/NDUFB7/MMUT/ATP5F1D/GLYAT/NDUFS8/ATPSCKMT/HSD17B4/ACOT2/NDUFB10/GPAM/MLYCD/NDUFA5/DHODH/ACACB/OGDH/OXSM/MFN1/ACSM5/ACSM3/HMGCS2
BP	GO:0044281	small molecule metabolic process	394	-0.296801856666222	-1.53143373524284	7.63492623671725e-05	0.0140373572380787	0.0126521634779886	231	tags=30%, list=22%, signal=37%	MCAT/MCCC1/SLC25A25/ARL2/ATP5PO/RIDA/DLD/NDUFB4/CA5B/COQ7/GPX1/SLC25A42/ACAD9/AUH/SDHA/UCP3/MGST3/MPST/ATP5PD/GCDH/ATP5F1C/ATP5F1B/SDHB/AASS/ACSM2A/ATP5F1A/NME6/ACSL6/ACADSB/SIRT5/NDUFC1/PC/IDH3B/NAXE/SLC25A11/NDUFB9/CLPX/GCSH/SOD1/UCP2/ANTKMT/NDUFS4/SUCLA2/SPHK2/PCCA/NADK2/GLS2/TAFAZZIN/GRHPR/DBI/PDK2/ME3/ATP5MG/MTARC2/ACAT1/ETFDH/DLAT/NDUFB7/FASN/NNT/MMUT/ACADS/ECHDC3/ATP5F1D/ABHD10/MTHFD2L/GLYAT/MRS2/DCXR/AIFM2/PRODH/DGLUCY/NDUFS8/SLC25A12/ACO2/ATPSCKMT/COQ6/HADHB/HSD17B4/ETFB/ACOT2/NDUFB10/GPAM/CHPT1/ECI1/HSD17B10/FECH/FDPS/MTARC1/PNKD/ADHFE1/ALDH1L1/ALDH6A1/ABAT/COQ3/MLYCD/NDUFA5/DHODH/CAT/ALDH4A1/ACADVL/ACACB/OGDH/OXSM/CBR3/HADHA/RDH14/CPT1A/IDH3G/MFN1/AKR1B10/LDHD/CYP24A1/CPT1B/COQ10A/ACSM5/ACSM3/HMGCS2
MF	GO:0016616	oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor	30	-0.600727771476984	-2.06542174680913	0.000128211329864984	0.0147927452371214	0.0133330104701327	167	tags=50%, list=16%, signal=43%	IDH3B/GRHPR/ME3/FASN/DCXR/HADHB/HSD17B4/HSD17B10/ADHFE1/CBR3/HADHA/RDH14/IDH3G/AKR1B10/LDHD
BP	GO:0006163	purine nucleotide metabolic process	163	-0.36414456198833	-1.72058197661895	0.000137927694518614	0.0147927452371214	0.0133330104701327	255	tags=38%, list=24%, signal=34%	NDUFA9/ADCY10/NUDT13/NDUFB1/ACOT11/NDUFS5/NDUFV3/NDUFA8/SLC25A25/ARL2/ATP5PO/DLD/NDUFB4/SDHA/ATP5PD/GCDH/ATP5F1C/ATP5F1B/SDHB/AASS/ACSM2A/ATP5F1A/NME6/ACSL6/NDUFC1/PC/NDUFB9/CLPX/UCP2/ANTKMT/NDUFS4/SUCLA2/SPHK2/NADK2/TAFAZZIN/PDK2/ATP5MG/ACAT1/DLAT/NDUFB7/NNT/MMUT/ATP5F1D/MTHFD2L/GLYAT/DCXR/NDUFS8/ATPSCKMT/HSD17B4/ACOT2/NDUFB10/GPAM/ALDH1L1/MLYCD/NDUFA5/ACACB/OGDH/OXSM/MFN1/ACSM5/ACSM3/HMGCS2
MF	GO:0016491	oxidoreductase activity	207	-0.342618794399997	-1.65838677746763	0.000130160120134594	0.0147927452371214	0.0133330104701327	221	tags=33%, list=21%, signal=32%	DLD/NDUFB4/COQ7/GPX1/ACAD9/CYC1/SDHA/MGST3/GCDH/SDHB/AASS/MAOA/ACADSB/NDUFC1/IDH3B/COX8A/NDUFB9/SOD1/NDUFS4/COX5B/GRHPR/ME3/MTARC2/FOXRED1/ETFDH/DLAT/NDUFB7/FASN/NNT/ACADS/OXNAD1/COX7A2/MTHFD2L/DCXR/AIFM2/PRODH/NDUFS8/TXNRD1/COQ6/HADHB/HSD17B4/NDUFB10/MAOB/CHCHD4/NDUFAF5/HSD17B10/MTARC1/ADHFE1/ALDH1L1/ALDH6A1/NDUFA5/DHODH/CAT/ALDH4A1/ACADVL/OGDH/CBR3/HADHA/RDH14/SUOX/ALDH7A1/IDH3G/AKR1B10/LDHD/GSR/CYP24A1/FXN/COX6A1
CC	GO:0098800	inner mitochondrial membrane protein complex	127	-0.370088220702042	-1.68307536823003	0.000241172925060312	0.0238761195809709	0.0215200456207663	322	tags=44%, list=30%, signal=35%	NDUFA1/TIMM10/NDUFS7/COX6C/NDUFAB1/NDUFB6/DMAC2/UQCR10/SAMM50/UQCRH/ATP5MC3/HSPA9/NDUFB11/TIMM50/NDUFA9/NDUFB1/NDUFS5/C15orf48/NDUFV3/NDUFA8/APOO/ATP5PO/UQCRB/NDUFB4/COX7C/TIMM44/CYC1/SDHA/ATP5PD/ATP5F1C/ATP5F1B/SDHB/ATP5F1A/NDUFC1/COX8A/NDUFB9/NDUFS4/COX5B/DNAJC11/SPG7/ATP5MG/FOXRED1/NDUFB7/MICU2/MICOS13/ATP5F1D/COX7A2/IMMT/NDUFS8/NDUFB10/NDUFA5/CHCHD3/MTX1/MPC1/DNAJC15/COX6A1
BP	GO:0006637	acyl-CoA metabolic process	48	-0.504298347367612	-1.92493790339752	0.000452406992889339	0.0291164496662775	0.0262432646564739	198	tags=42%, list=19%, signal=35%	GCDH/AASS/ACSM2A/ACSL6/SUCLA2/PDK2/ACAT1/DLAT/MMUT/GLYAT/HSD17B4/ACOT2/GPAM/MLYCD/ACACB/OGDH/OXSM/ACSM5/ACSM3/HMGCS2
BP	GO:0009991	response to extracellular stimulus	40	-0.513196252932723	-1.87817915740988	0.000536939435823921	0.0291164496662775	0.0262432646564739	229	tags=40%, list=22%, signal=33%	SLC25A25/GPX1/UCP3/SIRT5/UCP2/PDK2/ACAT1/NNT/UCP1/MLYCD/CAT/ACACB/CPT1A/CYP24A1/DNAJC15/HMGCS2
BP	GO:0042776	proton motive force-driven mitochondrial ATP synthesis	53	-0.477389959926609	-1.85951709048233	0.000480093454477777	0.0291164496662775	0.0262432646564739	322	tags=57%, list=30%, signal=41%	NDUFA1/NDUFS7/NDUFAB1/STOML2/NDUFB6/NDUFB11/NDUFA9/NDUFB1/NDUFS5/NDUFV3/NDUFA8/ATP5PO/NDUFB4/SDHA/ATP5PD/ATP5F1C/ATP5F1B/SDHB/ATP5F1A/NDUFC1/NDUFB9/ANTKMT/NDUFS4/ATP5MG/NDUFB7/ATP5F1D/NDUFS8/ATPSCKMT/NDUFB10/NDUFA5
