ONTOLOGY	ID	Description	setSize	enrichmentScore	NES	pvalue	p.adjust	qvalue	rank	leading_edge	core_enrichment
CC	GO:1990204	oxidoreductase complex	81	-0.516480695986971	-2.74133408109434	1.21381693937974e-10	7.76235932733343e-08	5.39190261492894e-08	206	tags=44%, list=20%, signal=39%	DMAC1/CYC1/DBT/PDK2/BCKDHA/NDUFB6/IDH3A/SDHA/NDUFA4/DLAT/NDUFA10/NDUFA5/NDUFB3/BCKDHB/NDUFAB1/NDUFAF1/UQCRC1/OGDH/UQCRH/PDHA1/LDHB/SDHB/NDUFV1/PDHB/DLST/SDHD/NDUFA9/DLD/NDUFS4/UQCRC2/NDUFB5/PDHX/NDUFS2/SDHC/IDH3B/UQCRFS1
BP	GO:0009060	aerobic respiration	143	-0.44280716535866	-2.59850147189241	1e-10	7.76235932733343e-08	5.39190261492894e-08	171	tags=38%, list=16%, signal=37%	NDUFB6/COX5A/IDH3A/SDHA/NDUFA4/DLAT/ATP5PO/NDUFA10/COX8A/NDUFA5/NDUFB3/NDUFAB1/NIPSNAP2/ACO2/NDUFAF1/PINK1/UQCRC1/OGDH/CYCS/OXA1L/PPIF/GHITM/MFN2/SUCLG2/ATP5F1C/UQCRH/ATP5F1A/PDHA1/NNT/FH/IDH2/SDHB/NDUFV1/PDHB/SUCLA2/DLST/SDHD/NDUFA9/DLD/NDUFS4/CS/UQCRC2/NDUFB5/MDH2/COQ9/SUCLG1/AFG1L/ATP5F1B/NDUFS2/SDHC/IDH3B/ATP5PB/COX10/UQCRFS1
CC	GO:0098798	mitochondrial protein-containing complex	260	-0.334932968852956	-2.1449364563615	2.53714988053734e-10	8.28858385283824e-08	5.75742954758691e-08	216	tags=33%, list=21%, signal=35%	NFS1/GRPEL1/TIMM17A/MRPL13/DMAC1/HADHB/MPC1/SAMM50/AFG3L2/CYC1/MRPL58/DBT/PDK2/TOMM70/MRPL37/BCKDHA/MICU2/MRPS5/NDUFB6/HSPA9/COX5A/IDH3A/SDHA/NDUFA4/DLAT/ATP5PO/NDUFA10/COX8A/NDUFA5/MRPL1/NDUFB3/MTX2/BCKDHB/ATP5MC1/NDUFAB1/MRPL39/CHCHD3/DNAJC11/NDUFAF1/UQCRC1/MRPS10/SLC25A4/PPIF/MRPS27/MRPL15/SUCLG2/MRPS28/ATP5F1C/UQCRH/MRPL30/APOOL/APOO/TIMM21/ATP5F1A/PDHA1/MRPS35/DAP3/MRPL44/MRPS16/MCCC1/MRPS33/SDHB/VDAC1/TOMM40L/NDUFV1/PDHB/SDHD/NDUFA9/DLD/NDUFS4/IMMT/UQCRC2/MRPS30/NDUFB5/PDHX/MRPS22/SUCLG1/ATP5MC3/MRPL35/ATP5F1B/NDUFS2/SDHC/IDH3B/ATP5PB/UQCRFS1/MRPS9/MRPL46
CC	GO:1902494	catalytic complex	175	-0.356979402759139	-2.16252272967883	6.37875513400239e-09	1.16548968805558e-06	8.09574335804214e-07	207	tags=35%, list=20%, signal=34%	PRKN/DMAC1/HADHB/AFG3L2/CYC1/DBT/PDK2/BCKDHA/NDUFB6/COX5A/IDH3A/SDHA/NDUFA4/DLAT/ATP5PO/DMAC2L/NDUFA10/COX8A/NDUFA5/NDUFB3/BCKDHB/ATP5MC1/GATB/NDUFAB1/NDUFAF1/UQCRC1/OGDH/PPIF/SUCLG2/ATP5F1C/UQCRH/PCCA/PCCB/ATP5F1A/PDHA1/DECR1/MRPL44/FH/MCCC1/LDHB/SDHB/NDUFV1/PDHB/SUCLA2/DLST/SDHD/NDUFA9/DLD/NDUFS4/UQCRC2/NDUFB5/PDHX/SUCLG1/ATP5MC3/ATP5F1B/NDUFS2/SDHC/IDH3B/ATP5PB/COX10/UQCRFS1
BP	GO:0019646	aerobic electron transport chain	70	-0.495108222633877	-2.57607423557608	1.21181480951795e-08	1.93738892671682e-06	1.34575223583309e-06	171	tags=39%, list=16%, signal=35%	NDUFB6/COX5A/SDHA/NDUFA4/NDUFA10/COX8A/NDUFA5/NDUFB3/NDUFAB1/NDUFAF1/PINK1/UQCRC1/CYCS/UQCRH/SDHB/NDUFV1/SDHD/NDUFA9/DLD/NDUFS4/UQCRC2/NDUFB5/COQ9/AFG1L/NDUFS2/SDHC/UQCRFS1
BP	GO:0006099	tricarboxylic acid cycle	25	-0.707583978938004	-2.77837577857797	4.33099801169622e-08	5.53934645695947e-06	3.84774981249643e-06	165	tags=80%, list=16%, signal=69%	IDH3A/SDHA/DLAT/ACO2/OGDH/SUCLG2/PDHA1/NNT/FH/IDH2/SDHB/PDHB/SUCLA2/DLST/SDHD/CS/MDH2/SUCLG1/SDHC/IDH3B
MF	GO:0009055	electron transfer activity	69	-0.485572595804111	-2.5139599892602	4.0403240859005e-08	5.53934645695947e-06	3.84774981249643e-06	293	tags=51%, list=28%, signal=39%	COX7B/NDUFA8/ETFB/NDUFB9/NDUFV2/ME2/FDX1/NDUFS7/CYC1/ALDH2/MAOB/NDUFB6/COX5A/SDHA/NDUFA4/NDUFA10/COX8A/NDUFA5/NDUFB3/ETFDH/UQCRC1/QDPR/CYCS/ETFA/UQCRH/SDHB/NDUFV1/SDHD/NDUFA9/NDUFS4/NDUFB5/NDUFS2/SDHC/IDH3B/UQCRFS1
CC	GO:0005759	mitochondrial matrix	416	-0.267992935985212	-1.78544765583529	8.12869177846674e-08	9.45145162241724e-06	6.56518264213008e-06	261	tags=34%, list=25%, signal=42%	BCO2/ME2/MRPL16/GCSH/LACTB2/FAHD1/SIRT5/MRPS7/FDX1/GFM1/PDP1/PMPCB/FECH/PTCD3/AK3/TFB2M/DHTKD1/NDUFS7/ALDH7A1/PDSS2/LARS2/TRMT10C/MMUT/HOGA1/FASTKD5/NFS1/GRPEL1/AUH/MRPL13/ALDH1B1/HADHB/MARS2/ACADM/DDX28/MRPL58/SIRT4/DBT/PDK2/GLRX5/LYRM7/ALDH2/MRPL37/IARS2/BCKDHA/PPA2/SDHAF3/PPM1K/MRPS5/ACOT2/ACAA2/HSPA9/LRPPRC/IDH3A/TMLHE/MALSU1/NUBPL/DLAT/EARS2/NDUFA10/COQ5/ALDH5A1/MRPL1/FASTKD1/BCKDHB/ETFDH/PRDX3/TUFM/NDUFAB1/MRPL39/TARS2/ACO2/NDUFAF1/SUOX/OGDH/GRSF1/NARS2/ALDH6A1/FARS2/MRPS10/ACADSB/GFM2/OXA1L/ADHFE1/PPIF/ACOT13/FASTKD2/TRAP1/COQ3/MRPS27/MRPL15/SUCLG2/ETFA/MRPS28/ACOT11/ATP5F1C/ACAT1/OXCT1/GOT2/MRPL30/MAIP1/PCCA/PCCB/ATP5F1A/PDHA1/MRPS35/DAP3/DECR1/HADH/MRPL44/MRPS16/FH/MCCC1/MRPS33/IDH2/LIAS/VDAC1/PDHB/SUCLA2/DLST/NDUFA9/DLD/CS/GCDH/ALAS1/HIBCH/VDAC2/HIBADH/MRPS30/PDHX/MRPS22/MDH2/SUCLG1/MRPL35/ATP5F1B/NDUFS2/IDH3B/ATP5PB/COX10/MRPS9/MRPL46
BP	GO:0015986	proton motive force-driven ATP synthesis	58	-0.49371631977724	-2.4191202519781	1.71373558705116e-07	1.79685901424108e-05	1.24813712029914e-05	171	tags=36%, list=16%, signal=32%	NDUFB6/SDHA/ATP5PO/NDUFA10/NDUFA5/NDUFB3/ATP5MC1/NDUFAB1/ATP5F1C/ATP5F1A/SDHB/NDUFV1/SDHD/NDUFA9/NDUFS4/NDUFB5/ATP5MC3/ATP5F1B/NDUFS2/SDHC/ATP5PB
CC	GO:0032991	protein-containing complex	388	-0.265165567406717	-1.75912025263608	1.82636178148038e-07	1.79685901424108e-05	1.24813712029914e-05	216	tags=29%, list=21%, signal=37%	NFS1/GRPEL1/TIMM17A/MRPL13/PRKN/DMAC1/HADHB/MPC1/SAMM50/AFG3L2/CYC1/MRPL58/DBT/PDK2/GLRX5/TOMM70/MRPL37/BCKDHA/MICU2/MRPS5/NDUFB6/HIGD1A/HSPA9/LRPPRC/COX5A/IDH3A/SDHA/NDUFA4/DLAT/ATP5PO/DMAC2L/NDUFA10/COX8A/NDUFA5/COQ5/MRPL1/NDUFB3/MTX2/BCKDHB/ATP5MC1/GATB/PRDX3/NDUFAB1/MRPL39/CHCHD3/DNAJC11/NDUFAF1/PINK1/UQCRC1/OGDH/GRSF1/MRPS10/SLC25A4/CYCS/OXA1L/PPIF/COQ3/MRPS27/MRPL15/SUCLG2/ETFA/MRPS28/ATP5F1C/VDAC3/UQCRH/MRPL30/PCCA/APOOL/PCCB/APOO/TIMM21/ATP5F1A/PDHA1/MRPS35/DAP3/DECR1/MRPL44/MRPS16/FH/MCCC1/MRPS33/LDHB/SDHB/VDAC1/TOMM40L/NDUFV1/PDHB/SUCLA2/DLST/SDHD/NDUFA9/DLD/NDUFS4/VDAC2/IMMT/UQCRC2/MRPS30/NDUFB5/PDHX/MRPS22/COQ9/SUCLG1/ATP5MC3/MRPL35/ATP5F1B/NDUFS2/SDHC/IDH3B/ATP5PB/COX10/UQCRFS1/MRPS9/MRPL46
